corp_cls,corp_code,corp_name,stock_code,report_nm,rcept_no,flr_nm,rcept_dt,rm
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000223,김주형,20190102,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000226,김진완,20190102,
KOSPI,00159740,KISCO홀딩스,001940,주식등의대량보유상황보고서(약식),20190102000227,한국투자밸류자산운용,20190102,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000228,김충훈,20190102,
KOSPI,00104856,삼성증권,016360,투자설명서(일괄신고),20190102000230,삼성증권,20190102,
KOSPI,00432102,한국금융지주,071050,주식등의대량보유상황보고서(일반),20190102000231,김남구,20190102,
KOSPI,00117188,효성,004800,임원ㆍ주요주주특정증권등소유상황보고서,20190102000235,국민연금공단,20190102,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000238,박기현,20190102,
KOSPI,00148896,OCI홀딩스,010060,임원ㆍ주요주주특정증권등소유상황보고서,20190102000239,국민연금공단,20190102,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000242,서동일,20190102,
KOSPI,00126380,삼성전자,005930,임원ㆍ주요주주특정증권등소유상황보고서,20190102000243,국민연금공단,20190102,
KOSPI,00244455,케이티앤지,033780,임원ㆍ주요주주특정증권등소유상황보고서,20190102000245,국민연금공단,20190102,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000247,서명석,20190102,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000250,신남석,20190102,
KOSPI,00759513,LX하우시스,108670,임원ㆍ주요주주특정증권등소유상황보고서,20190102000252,이동주,20190102,
KOSPI,00177199,디씨엠,024090,주식등의대량보유상황보고서(일반),20190102000253,정연택,20190102,
KOSPI,00115694,DB증권,016610,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20190102000254,DB증권,20190102,정
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000255,신명호,20190102,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20190102000260,미래에셋증권,20190102,
KOSPI,00112378,KR모터스,000040,주식등의대량보유상황보고서(약식),20190102000261,메리츠증권,20190102,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000262,양원석,20190102,
KOSPI,00104856,삼성증권,016360,일괄신고추가서류(파생결합증권-주가연계증권),20190102000264,삼성증권,20190102,
KOSPI,00188089,한섬,020000,합병등종료보고서(합병),20190102000266,한섬,20190102,
KOSPI,01093007,LS에코에너지,229640,임원ㆍ주요주주특정증권등소유상황보고서,20190102000267,LS전선,20190102,
KOSPI,00631518,SK이노베이션,096770,임원ㆍ주요주주특정증권등소유상황보고서,20190102000268,선희영,20190102,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000270,윤여철,20190102,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20190102000273,미래에셋증권,20190102,
KOSPI,00156488,휴스틸,005010,임원ㆍ주요주주특정증권등소유상황보고서,20190102000275,박훈,20190102,
KOSPI,00105855,엘에스일렉트릭,010120,임원ㆍ주요주주특정증권등소유상황보고서,20190102000276,이학성,20190102,
KOSPI,00120182,NH투자증권,005940,증권발행실적보고서,20190102000277,NH투자증권,20190102,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000284,이근우,20190102,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000288,이상은,20190102,
KOSPI,01093007,LS에코에너지,229640,주식등의대량보유상황보고서(일반),20190102000289,LS전선,20190102,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000292,장근수,20190102,
KOSPI,00360595,현대글로비스,086280,임원ㆍ주요주주특정증권등소유상황보고서,20190102000293,황창국,20190102,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000296,전진호,20190102,
KOSPI,00153621,참엔지니어링,009310,주식등의대량보유상황보고서(일반),20190102000299,김인한,20190102,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000300,정영식,20190102,
KOSPI,00136721,신영증권,001720,일괄신고추가서류(파생결합증권-주가연계증권),20190102000301,신영증권,20190102,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000307,정인호,20190102,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000309,정진우,20190102,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000313,최해호,20190102,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000317,황국현,20190102,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20190102000320,HWANG WEI CHERNG,20190102,
KOSPI,00161383,한미반도체,042700,주식등의대량보유상황보고서(약식),20190102000327,미래에셋자산운용,20190102,
KOSPI,00124799,사조산업,007160,주식등의대량보유상황보고서(약식),20190102000329,미래에셋자산운용,20190102,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20190102000333,미래에셋증권,20190102,
KOSPI,00104856,삼성증권,016360,투자설명서(일괄신고),20190102000338,삼성증권,20190102,
KOSPI,00145437,아센디오,012170,[기재정정]주요사항보고서(유상증자결정),20190102000340,아센디오,20190102,정
KOSPI,00156354,지엠비코리아,013870,주식등의대량보유상황보고서(약식),20190102000343,한국투자밸류자산운용,20190102,
KOSPI,00136721,신영증권,001720,투자설명서(일괄신고),20190102000348,신영증권,20190102,
KOSPI,00401731,LG전자,066570,임원ㆍ주요주주특정증권등소유상황보고서,20190102000349,장석호,20190102,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20190102000354,미래에셋증권,20190102,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20190102000378,미래에셋증권,20190102,
KOSPI,00117601,유안타증권,003470,일괄신고추가서류(파생결합증권-주가연계증권),20190102000379,유안타증권,20190102,
KOSPI,00115694,DB증권,016610,투자설명서(일괄신고),20190102000383,DB증권,20190102,
KOSPI,00130772,SBS,034120,주식등의대량보유상황보고서(약식),20190102000384,한국투자밸류자산운용,20190102,정
KOSPI,00160232,KSS해운,044450,자기주식취득결과보고서,20190102000385,KSS해운,20190102,
KOSPI,00117300,TCC스틸,002710,주식등의대량보유상황보고서(일반),20190102000386,손봉락(孫鳳洛),20190102,
KOSPI,00120182,NH투자증권,005940,일괄신고추가서류(기타파생결합증권),20190102000388,NH투자증권,20190102,정
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20190102000392,미래에셋증권,20190102,
KOSPI,00115694,DB증권,016610,투자설명서(일괄신고),20190102000394,DB증권,20190102,정
KOSPI,00144395,동서,026960,임원ㆍ주요주주특정증권등소유상황보고서,20190102000396,이홍재,20190102,
KOSPI,00130772,SBS,034120,[기재정정]주식등의대량보유상황보고서(약식),20190102000397,한국투자밸류자산운용,20190102,
KOSPI,00300548,현대리바트,079430,임원ㆍ주요주주특정증권등소유상황보고서,20190102000399,장선기,20190102,
KOSPI,00117601,유안타증권,003470,투자설명서(일괄신고),20190102000401,유안타증권,20190102,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20190102000403,미래에셋증권,20190102,
KOSPI,00120182,NH투자증권,005940,투자설명서(일괄신고),20190102000405,NH투자증권,20190102,
KOSPI,00365387,AJ네트웍스,095570,[기재정정]주요사항보고서(타법인주식및출자증권양도결정),20190102000411,AJ네트웍스,20190102,정
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20190102000413,미래에셋증권,20190102,
KOSPI,00110893,대신증권,003540,일괄신고추가서류(기타파생결합증권),20190102000414,대신증권,20190102,
KOSPI,00110893,대신증권,003540,일괄신고추가서류(파생결합증권-주가연계증권),20190102000415,대신증권,20190102,
KOSPI,00147860,에스엠벡셀,010580,주식등의대량보유상황보고서(일반),20190102000418,코다코,20190102,
KOSPI,00115694,DB증권,016610,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20190102000419,DB증권,20190102,
KOSPI,00115694,DB증권,016610,투자설명서(일괄신고),20190102000424,DB증권,20190102,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20190102000428,미래에셋증권,20190102,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20190102000431,미래에셋증권,20190102,
KOSPI,00110893,대신증권,003540,투자설명서(일괄신고),20190102000433,대신증권,20190102,
KOSPI,00110893,대신증권,003540,투자설명서(일괄신고),20190102000435,대신증권,20190102,
KOSPI,00138279,S-Oil,010950,독립이사의선임ㆍ해임또는중도퇴임에관한신고,20190102000450,S-Oil,20190102,
KOSPI,00220561,광주신세계,037710,합병등종료보고서(영업양수도),20190102000454,광주신세계,20190102,
KOSPI,00113526,대한항공,003490,임원ㆍ주요주주특정증권등소유상황보고서,20190102000455,이중열,20190102,
KOSPI,00302926,현대로템,064350,투자판단관련주요경영사항,20190102800001,현대로템,20190102,유
KOSPI,00112059,상상인증권,001290,기타경영사항(자율공시)(골든브릿지증권 최대주주 지분매각 계약이행 지체 통보관련 답변),20190102800024,상상인증권,20190102,유정
KOSPI,00164742,현대자동차,005380,영업실적등에대한전망(공정공시),20190102800030,현대자동차,20190102,유
KOSPI,00106641,기아,000270,영업실적등에대한전망(공정공시),20190102800039,기아,20190102,유
KOSPI,00112059,상상인증권,001290,[기재정정]기타경영사항(자율공시)(골든브릿지증권 최대주주 지분매각 계약이행 지체 통보관련 답변),20190102800051,상상인증권,20190102,유정
KOSPI,01205851,HD현대일렉트릭,267260,최대주주등소유주식변동신고서,20190102800150,HD현대일렉트릭,20190102,유
KOSPI,00121932,미원상사,002840,[기재정정]최대주주등소유주식변동신고서,20190102800151,미원상사,20190102,유
KOSPI,00138242,KG모빌리티,003620,영업(잠정)실적(공정공시),20190102800246,KG모빌리티,20190102,유
KOSPI,00152862,코오롱,002020,대표이사(대표집행임원)변경(안내공시),20190102800356,코오롱,20190102,유
KOSPI,00795135,코오롱인더,120110,대표이사(대표집행임원)변경(안내공시),20190102800361,코오롱인더,20190102,유
KOSPI,01205709,HD현대,267250,지주회사의자회사편입,20190102800369,HD현대,20190102,유
KOSPI,00121932,미원상사,002840,최대주주등소유주식변동신고서,20190102800371,미원상사,20190102,유
KOSPI,00706715,미원홀딩스,107590,최대주주등소유주식변동신고서,20190102800375,미원홀딩스,20190102,유
KOSPI,00148984,시알홀딩스,000480,단일판매ㆍ공급계약체결,20190102800380,시알홀딩스,20190102,유
KOSPI,01234297,미원에스씨,268280,최대주주등소유주식변동신고서,20190102800382,미원에스씨,20190102,유
KOSPI,00855163,미원화학,134380,최대주주등소유주식변동신고서,20190102800386,미원화학,20190102,유
KOSPI,00148984,시알홀딩스,000480,단일판매ㆍ공급계약체결,20190102800388,시알홀딩스,20190102,유
KOSPI,00164742,현대자동차,005380,영업(잠정)실적(공정공시),20190102800425,현대자동차,20190102,유
KOSPI,00124197,세아제강지주,003030,[기재정정]최대주주등소유주식변동신고서,20190102800429,세아제강지주,20190102,유
KOSPI,00106641,기아,000270,영업(잠정)실적(공정공시),20190102800441,기아,20190102,유
KOSPI,00117601,유안타증권,003470,최대주주등소유주식변동신고서,20190102800446,유안타증권,20190102,유
KOSPI,00129509,한익스프레스,014130,타인에대한채무보증결정,20190102800459,한익스프레스,20190102,유
KOSPI,00110893,대신증권,003540,최대주주등소유주식변동신고서,20190102800460,대신증권,20190102,유
KOSPI,00432102,한국금융지주,071050,최대주주등소유주식변동신고서,20190102800464,한국금융지주,20190102,유
KOSPI,00162993,한일홀딩스,003300,수시공시의무관련사항(공정공시),20190102800471,한일홀딩스,20190102,유
KOSPI,00104856,삼성증권,016360,최대주주등소유주식변동신고서,20190102800478,삼성증권,20190102,유
KOSPI,00936787,애경케미칼,161000,최대주주등소유주식변동신고서,20190102800504,애경케미칼,20190102,유
KOSPI,00795135,코오롱인더,120110,최대주주등소유주식변동신고서,20190102800544,코오롱인더,20190102,유
KOSPI,01316254,HS효성첨단소재,298050,타인에대한채무보증결정,20190102800545,HS효성첨단소재,20190102,유
KOSPI,00157991,한국석유공업,004090,최대주주등소유주식변동신고서,20190102800570,한국석유공업,20190102,유
KOSPI,00108038,엔피씨,004250,최대주주등소유주식변동신고서,20190102800583,엔피씨,20190102,유
KOSPI,00152862,코오롱,002020,최대주주등소유주식변동신고서,20190102800585,코오롱,20190102,유
KOSPI,00503668,LIG디펜스앤에어로스페이스,079550,최대주주등소유주식변동신고서,20190102800590,LIG디펜스앤에어로스페이스,20190102,유
KOSPI,01093007,LS에코에너지,229640,최대주주등소유주식변동신고서,20190102800597,LS에코에너지,20190102,유
KOSPI,00121969,에쓰씨엔지니어링,023960,유형자산처분결정(종속회사의주요경영사항),20190102800647,에쓰씨엔지니어링,20190102,유정
KOSPI,00115612,동부건설,005960,[기재정정]현금ㆍ현물배당결정,20190102800657,동부건설,20190102,유
KOSPI,00152880,코오롱글로벌,003070,최대주주등소유주식변동신고서,20190102800675,코오롱글로벌,20190102,유
KOSPI,00148522,퍼스텍,010820,단일판매ㆍ공급계약체결,20190102800708,퍼스텍,20190102,유
KOSPI,00139214,삼성화재해상보험,000810,최대주주등소유주식변동신고서,20190102800716,삼성화재해상보험,20190102,유
KOSPI,00555874,제주항공,089590,대표이사(대표집행임원)변경(안내공시),20190102800740,제주항공,20190102,유정
KOSPI,00144395,동서,026960,최대주주등소유주식변동신고서,20190102800744,동서,20190102,유
KOSPI,00165413,롯데케미칼,011170,대표이사(대표집행임원)변경(안내공시),20190102800747,롯데케미칼,20190102,유
KOSPI,00146214,일성아이에스,003120,대표이사(대표집행임원)변경(안내공시),20190102800753,일성아이에스,20190102,유
KOSPI,00155355,풀무원,017810,최대주주등소유주식변동신고서,20190102800758,풀무원,20190102,유
KOSPI,00146214,일성아이에스,003120,최대주주등소유주식변동신고서,20190102800770,일성아이에스,20190102,유
KOSPI,00365387,AJ네트웍스,095570,타법인주식및출자증권취득결정,20190102800777,AJ네트웍스,20190102,유
KOSPI,00365387,AJ네트웍스,095570,타법인주식및출자증권취득결정,20190102800780,AJ네트웍스,20190102,유
KOSPI,00131780,SK네트웍스,001740,[기재정정]타법인주식및출자증권취득결정,20190102800784,SK네트웍스,20190102,유정
KOSPI,00555874,제주항공,089590,[기재정정]대표이사(대표집행임원)변경(안내공시),20190102800791,제주항공,20190102,유
KOSPI,00161709,퍼시스,016800,최대주주등소유주식변동신고서,20190102800814,퍼시스,20190102,유
KOSPI,00480367,SK오션플랜트,100090,단일판매ㆍ공급계약체결,20190102900393,SK오션플랜트,20190102,코
KOSPI,00115694,DB증권,016610,[기재정정]일괄신고추가서류(파생결합사채-주가연계파생결합사채),20190102000459,DB증권,20190103,
KOSPI,00115694,DB증권,016610,[기재정정]투자설명서(일괄신고),20190102000461,DB증권,20190103,
KOSPI,00158316,NICE,034310,임원ㆍ주요주주특정증권등소유상황보고서,20190103000003,한국투자밸류자산운용,20190103,정
KOSPI,00158316,NICE,034310,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20190103000004,한국투자밸류자산운용,20190103,
KOSPI,00108038,엔피씨,004250,임원ㆍ주요주주특정증권등소유상황보고서,20190103000005,한국투자밸류자산운용,20190103,
KOSPI,00167192,넥센,005720,임원ㆍ주요주주특정증권등소유상황보고서,20190103000006,한국투자밸류자산운용,20190103,
KOSPI,00116949,DN오토모티브,007340,임원ㆍ주요주주특정증권등소유상황보고서,20190103000009,한국투자밸류자산운용,20190103,
KOSPI,00855093,선진,136490,임원ㆍ주요주주특정증권등소유상황보고서,20190103000011,한국투자밸류자산운용,20190103,
KOSPI,00108913,대교,019680,임원ㆍ주요주주특정증권등소유상황보고서,20190103000015,강영중,20190103,
KOSPI,00133812,세방,004360,임원ㆍ주요주주특정증권등소유상황보고서,20190103000017,한국투자밸류자산운용,20190103,
KOSPI,00108913,대교,019680,임원ㆍ주요주주특정증권등소유상황보고서,20190103000020,김정복,20190103,
KOSPI,00878915,iM금융지주,139130,임원ㆍ주요주주특정증권등소유상황보고서,20190103000024,황병욱,20190103,
KOSPI,00104856,삼성증권,016360,일괄신고추가서류(파생결합증권-주가연계증권),20190103000026,삼성증권,20190103,
KOSPI,00104856,삼성증권,016360,투자설명서(일괄신고),20190103000028,삼성증권,20190103,
KOSPI,01059605,디와이파워,210540,주식등의대량보유상황보고서(약식),20190103000036,한국투자밸류자산운용,20190103,
KOSPI,00260408,팜스코,036580,특수관계인에대한자금대여,20190103000039,팜스코,20190103,공
KOSPI,00121932,미원상사,002840,주식등의대량보유상황보고서(일반),20190103000043,김정돈,20190103,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(기타파생결합사채),20190103000050,미래에셋증권,20190103,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20190103000058,미래에셋증권,20190103,
KOSPI,00120182,NH투자증권,005940,일괄신고추가서류(파생결합증권-주가연계증권),20190103000061,NH투자증권,20190103,
KOSPI,00706715,미원홀딩스,107590,주식등의대량보유상황보고서(일반),20190103000067,김정돈,20190103,
KOSPI,00105873,LG디스플레이,034220,임원ㆍ주요주주특정증권등소유상황보고서,20190103000070,최채우,20190103,
KOSPI,00401731,LG전자,066570,임원ㆍ주요주주특정증권등소유상황보고서,20190103000072,신화석,20190103,
KOSPI,00164830,HD한국조선해양,009540,임원ㆍ주요주주특정증권등소유상황보고서,20190103000076,유정대,20190103,
KOSPI,01234297,미원에스씨,268280,주식등의대량보유상황보고서(일반),20190103000081,미원홀딩스,20190103,정
KOSPI,00244455,케이티앤지,033780,임원ㆍ주요주주특정증권등소유상황보고서,20190103000082,김현진,20190103,
KOSPI,00120182,NH투자증권,005940,투자설명서(일괄신고),20190103000083,NH투자증권,20190103,
KOSPI,00855163,미원화학,134380,주식등의대량보유상황보고서(일반),20190103000093,김정돈,20190103,정
KOSPI,00244455,케이티앤지,033780,임원ㆍ주요주주특정증권등소유상황보고서,20190103000095,오치범,20190103,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20190103000100,미래에셋증권,20190103,
KOSPI,00244455,케이티앤지,033780,임원ㆍ주요주주특정증권등소유상황보고서,20190103000101,신성식,20190103,
KOSPI,00244455,케이티앤지,033780,임원ㆍ주요주주특정증권등소유상황보고서,20190103000108,김정호,20190103,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20190103000113,미래에셋증권,20190103,
KOSPI,00137997,현대차증권,001500,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20190103000114,현대차증권,20190103,
KOSPI,00164742,현대자동차,005380,임원ㆍ주요주주특정증권등소유상황보고서,20190103000115,이종욱,20190103,
KOSPI,00133812,세방,004360,임원ㆍ주요주주특정증권등소유상황보고서,20190103000116,김정호,20190103,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20190103000117,미래에셋증권,20190103,
KOSPI,00111722,미래에셋증권,006800,증권발행실적보고서,20190103000118,미래에셋증권,20190103,
KOSPI,00164742,현대자동차,005380,임원ㆍ주요주주특정증권등소유상황보고서,20190103000120,김헌수,20190103,
KOSPI,00137997,현대차증권,001500,투자설명서(일괄신고),20190103000122,현대차증권,20190103,
KOSPI,00164742,현대자동차,005380,임원ㆍ주요주주특정증권등소유상황보고서,20190103000123,김철환,20190103,
