corp_cls,corp_code,corp_name,stock_code,report_nm,rcept_no,flr_nm,rcept_dt,rm
KOSDAQ,00243979,수성웹툰,084180,주식등의대량보유상황보고서(일반),20250102000134,투믹스홀딩스,20250102,
KOSPI,00104856,삼성증권,016360,일괄신고추가서류(파생결합증권-주가연계증권),20250102000138,삼성증권,20250102,
KOSPI,00115694,DB증권,016610,투자설명서(일괄신고),20250102000139,DB증권,20250102,
KOSDAQ,01147487,뷰티스킨,406820,주요사항보고서(자기주식취득결정),20250102000141,뷰티스킨,20250102,
KOSDAQ,01455410,파인메딕스,387570,주식등의대량보유상황보고서(약식),20250102000144,중소벤처기업진흥공단,20250102,
KOSDAQ,00296324,큐로홀딩스,051780,[기재정정]주요사항보고서(유상증자결정),20250102000145,큐로홀딩스,20250102,정
KOSDAQ,01506990,옵티코어,380540,임원ㆍ주요주주특정증권등소유상황보고서,20250102000147,김도훈,20250102,
KOSPI,00104856,삼성증권,016360,투자설명서(일괄신고),20250102000151,삼성증권,20250102,
KOSPI,00113359,교보증권,030610,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250102000154,교보증권,20250102,
KOSPI,00113359,교보증권,030610,일괄신고추가서류(파생결합증권-주가연계증권),20250102000155,교보증권,20250102,
KOSDAQ,00863533,삼양엔씨켐,482630,투자설명서,20250102000159,삼양엔씨켐,20250102,정
KOSPI,00113359,교보증권,030610,투자설명서(일괄신고),20250102000163,교보증권,20250102,
KOSPI,00113359,교보증권,030610,투자설명서(일괄신고),20250102000164,교보증권,20250102,
KOSPI,01194689,HD현대마린솔루션,443060,임원ㆍ주요주주특정증권등소유상황보고서,20250102000169,이기동,20250102,
KOSDAQ,00296324,큐로홀딩스,051780,[기재정정]증권신고서(지분증권),20250102000179,큐로홀딩스,20250102,정
KOSDAQ,00961774,유티아이,179900,[기재정정]주식매수선택권부여에관한신고,20250102000181,유티아이,20250102,정
KOSDAQ,01208751,아이에스티이,212710,증권신고서(지분증권),20250102000182,아이에스티이,20250102,정
KOSDAQ,00362122,나래나노텍,137080,임원ㆍ주요주주특정증권등소유상황보고서,20250102000186,김민호,20250102,
KOSPI,01194689,HD현대마린솔루션,443060,임원ㆍ주요주주특정증권등소유상황보고서,20250102000187,윤병락,20250102,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250102000188,미래에셋증권,20250102,
KOSDAQ,00526951,신화프리텍,095190,주식등의대량보유상황보고서(일반),20250102000189,신화정공,20250102,
KOSDAQ,01506990,옵티코어,380540,주식등의대량보유상황보고서(일반),20250102000190,진재현,20250102,
KOSPI,00296290,키움증권,039490,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250102000191,키움증권,20250102,
KOSPI,00148610,한화투자증권,003530,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250102000192,한화투자증권,20250102,
KOSDAQ,00545734,아미코젠,092040,합병등종료보고서(합병),20250102000193,아미코젠,20250102,
KOSPI,00296290,키움증권,039490,일괄신고추가서류(파생결합증권-주가연계증권),20250102000194,키움증권,20250102,
KOSPI,00113359,교보증권,030610,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250102000195,교보증권,20250102,
KOSPI,00296290,키움증권,039490,투자설명서(일괄신고),20250102000196,키움증권,20250102,
KOSPI,00296290,키움증권,039490,투자설명서(일괄신고),20250102000197,키움증권,20250102,
KOSPI,00148610,한화투자증권,003530,증권발행실적보고서,20250102000198,한화투자증권,20250102,
KOSDAQ,00207375,대한뉴팜,054670,주식등의대량보유상황보고서(일반),20250102000199,이완진,20250102,
KOSPI,01194689,HD현대마린솔루션,443060,임원ㆍ주요주주특정증권등소유상황보고서,20250102000200,김정혁,20250102,
KOSPI,00120182,NH투자증권,005940,투자설명서(일괄신고),20250102000202,NH투자증권,20250102,
KOSPI,00113359,교보증권,030610,투자설명서(일괄신고),20250102000203,교보증권,20250102,
KOSPI,00148610,한화투자증권,003530,투자설명서(일괄신고),20250102000204,한화투자증권,20250102,
KOSPI,00127802,삼익THK,004380,임원ㆍ주요주주특정증권등소유상황보고서,20250102000206,진영환,20250102,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20250102000209,미래에셋증권,20250102,
KOSPI,00122737,팬오션,028670,임원ㆍ주요주주특정증권등소유상황보고서,20250102000210,조양진,20250102,
KOSDAQ,01343665,RF머트리얼즈,327260,임원ㆍ주요주주특정증권등소유상황보고서,20250102000212,RFHIC,20250102,
KOSPI,00122737,팬오션,028670,임원ㆍ주요주주특정증권등소유상황보고서,20250102000216,김영주,20250102,
KOSDAQ,01078178,RFHIC,218410,임원ㆍ주요주주특정증권등소유상황보고서,20250102000220,조삼열,20250102,
KOSDAQ,01593668,센서뷰,321370,주식등의대량보유상황보고서(약식),20250102000221,타이거자산운용투자일임,20250102,
KOSDAQ,01146220,팸텍,271830,임원ㆍ주요주주특정증권등소유상황보고서,20250102000222,이영규,20250102,
KOSDAQ,00541349,셀트리온제약,068760,임원ㆍ주요주주특정증권등소유상황보고서,20250102000224,이언형,20250102,
KOSDAQ,00252269,아이에이,038880,주식등의대량보유상황보고서(일반),20250102000225,김동진,20250102,
KOSDAQ,00367482,빛과전자,069540,주주총회소집공고,20250102000226,빛과전자,20250102,
KOSDAQ,00367482,빛과전자,069540,의결권대리행사권유참고서류,20250102000228,빛과전자,20250102,
KOSDAQ,01445440,위츠,459100,임원ㆍ주요주주특정증권등소유상황보고서,20250102000229,김병호,20250102,
KOSPI,00760971,크래프톤,259960,임원ㆍ주요주주특정증권등소유상황보고서,20250102000230,장태석,20250102,
KOSDAQ,00175623,ES큐브,050120,임원ㆍ주요주주특정증권등소유상황보고서,20250102000231,와이엔케이인베스트먼트,20250102,
KOSDAQ,01353024,TS트릴리온,317240,주요사항보고서(소송등의제기),20250102000232,TS트릴리온,20250102,정
KOSDAQ,01566248,에코프로에이치엔,383310,임원ㆍ주요주주특정증권등소유상황보고서,20250102000233,박명국,20250102,
KOSDAQ,01566248,에코프로에이치엔,383310,임원ㆍ주요주주특정증권등소유상황보고서,20250102000235,김종섭,20250102,
KOSDAQ,00542898,케이이엠텍,106080,주요사항보고서(유상증자결정),20250102000236,케이이엠텍,20250102,정
KOSDAQ,01566248,에코프로에이치엔,383310,임원ㆍ주요주주특정증권등소유상황보고서,20250102000237,안병승,20250102,
KOSPI,00157399,한솔테크닉스,004710,주식등의대량보유상황보고서(일반),20250102000239,한솔홀딩스,20250102,
KOSDAQ,01584934,핑거스토리,417180,주식등의대량보유상황보고서(일반),20250102000240,스와니코코,20250102,
KOSDAQ,00447928,네오티스,085910,임원ㆍ주요주주특정증권등소유상황보고서,20250102000241,KWON SANG HOON,20250102,
KOSDAQ,00305941,노브랜드,145170,임원ㆍ주요주주특정증권등소유상황보고서,20250102000242,안현진,20250102,
KOSDAQ,01566248,에코프로에이치엔,383310,임원ㆍ주요주주특정증권등소유상황보고서,20250102000243,문용승,20250102,
KOSDAQ,01584934,핑거스토리,417180,임원ㆍ주요주주특정증권등소유상황보고서,20250102000244,스와니코코,20250102,
KOSDAQ,01105621,엔투텍,227950,임원ㆍ주요주주특정증권등거래계획보고서,20250102000245,김미경,20250102,철
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250102000247,미래에셋증권,20250102,
KOSPI,00296290,키움증권,039490,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250102000248,키움증권,20250102,
KOSDAQ,00243757,인포뱅크,039290,독립이사의선임ㆍ해임또는중도퇴임에관한신고,20250102000253,인포뱅크,20250102,
KOSDAQ,01566248,에코프로에이치엔,383310,임원ㆍ주요주주특정증권등소유상황보고서,20250102000255,김문상,20250102,
KOSPI,00133858,세방전지,004490,자기주식처분결과보고서,20250102000256,세방전지,20250102,
KOSPI,01060744,한솔제지,213500,주식등의대량보유상황보고서(일반),20250102000257,한솔홀딩스,20250102,
KOSPI,00118345,디아이동일,001530,신탁계약해지결과보고서,20250102000258,디아이동일,20250102,
KOSPI,01026157,쏘카,403550,주식등의대량보유상황보고서(일반),20250102000259,에스오큐알아이,20250102,
KOSDAQ,00554352,아이큐어,175250,주식등의대량보유상황보고서(일반),20250102000260,최영권,20250102,
KOSDAQ,01078178,RFHIC,218410,주식등의대량보유상황보고서(일반),20250102000261,조덕수,20250102,
KOSPI,00145190,유화증권,003460,임원ㆍ주요주주특정증권등소유상황보고서,20250102000262,윤승현,20250102,
KOSDAQ,01566248,에코프로에이치엔,383310,임원ㆍ주요주주특정증권등소유상황보고서,20250102000263,박기범,20250102,
KOSDAQ,01573336,토모큐브,475960,주식등의대량보유상황보고서(일반),20250102000267,박용근,20250102,정
KOSDAQ,01566248,에코프로에이치엔,383310,임원ㆍ주요주주특정증권등소유상황보고서,20250102000268,이주형,20250102,
KOSDAQ,00456218,모두투어,080160,임원ㆍ주요주주특정증권등소유상황보고서,20250102000270,이대혁,20250102,
KOSDAQ,00456218,모두투어,080160,임원ㆍ주요주주특정증권등소유상황보고서,20250102000272,이우연,20250102,
KOSDAQ,00444329,위메이드,112040,주식등의대량보유상황보고서(일반),20250102000274,박관호,20250102,
KOSDAQ,01112889,피엔에이치테크,239890,주식등의대량보유상황보고서(약식),20250102000275,미래에셋자산운용,20250102,
KOSPI,01276594,신한알파리츠,293940,주식등의대량보유상황보고서(약식),20250102000276,미래에셋자산운용,20250102,
KOSPI,01475609,디앤디플랫폼리츠,377190,주식등의대량보유상황보고서(약식),20250102000277,미래에셋자산운용,20250102,
KOSPI,00115694,DB증권,016610,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250102000278,DB증권,20250102,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20250102000280,미래에셋증권,20250102,
KOSDAQ,00273420,이스트소프트,047560,임원ㆍ주요주주특정증권등소유상황보고서,20250102000281,박재선,20250102,
KOSPI,00113359,교보증권,030610,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250102000282,교보증권,20250102,
KOSDAQ,00305941,노브랜드,145170,임원ㆍ주요주주특정증권등소유상황보고서,20250102000284,권오근,20250102,
KOSPI,00140946,한솔로지스틱스,009180,주식등의대량보유상황보고서(일반),20250102000287,한솔홀딩스,20250102,
KOSPI,01669226,한화리츠,451800,임원ㆍ주요주주특정증권등소유상황보고서,20250102000290,미래에셋자산운용,20250102,
KOSPI,01430475,코람코라이프인프라리츠,357120,임원ㆍ주요주주특정증권등소유상황보고서,20250102000291,미래에셋자산운용,20250102,
KOSPI,00544452,이리츠코크렙,088260,임원ㆍ주요주주특정증권등소유상황보고서,20250102000292,미래에셋자산운용,20250102,
KOSPI,01276594,신한알파리츠,293940,임원ㆍ주요주주특정증권등소유상황보고서,20250102000293,미래에셋자산운용,20250102,
KOSPI,01437292,미래에셋맵스리츠,357250,임원ㆍ주요주주특정증권등소유상황보고서,20250102000294,미래에셋자산운용,20250102,
KOSPI,01475609,디앤디플랫폼리츠,377190,임원ㆍ주요주주특정증권등소유상황보고서,20250102000295,미래에셋자산운용,20250102,
KOSDAQ,00268002,세종텔레콤,036630,주요사항보고서(감자결정),20250102000297,세종텔레콤,20250102,
KOSPI,00115694,DB증권,016610,투자설명서(일괄신고),20250102000298,DB증권,20250102,
KOSPI,00296290,키움증권,039490,투자설명서(일괄신고),20250102000300,키움증권,20250102,
KOSPI,00137368,신풍,002870,주식등의대량보유상황보고서(일반),20250102000302,정학헌,20250102,
KOSPI,00139454,애경산업,018250,임원ㆍ주요주주특정증권등소유상황보고서,20250102000303,박진우,20250102,
KOSDAQ,01566248,에코프로에이치엔,383310,주식등의대량보유상황보고서(일반),20250102000305,에코프로,20250102,
KOSDAQ,00763701,헥토파이낸셜,234340,주요사항보고서(자기주식처분결정),20250102000309,헥토파이낸셜,20250102,
KOSPI,00305668,새론오토모티브,075180,임원ㆍ주요주주특정증권등소유상황보고서,20250102000310,김형인,20250102,
KOSDAQ,01784914,클로봇,466100,주식등의대량보유상황보고서(약식),20250102000311,신한벤처투자,20250102,
KOSPI,00171636,한솔홀딩스,004150,주식등의대량보유상황보고서(일반),20250102000312,조동길,20250102,
KOSDAQ,00371485,켐트로닉스,089010,주식등의대량보유상황보고서(일반),20250102000314,김보균,20250102,
KOSDAQ,01013311,헥토이노베이션,214180,주요사항보고서(자기주식처분결정),20250102000315,헥토이노베이션,20250102,
KOSDAQ,00305941,노브랜드,145170,임원ㆍ주요주주특정증권등소유상황보고서,20250102000316,오진화,20250102,
KOSPI,00860332,메리츠금융지주,138040,임원ㆍ주요주주특정증권등소유상황보고서,20250102000318,여은석,20250102,
KOSDAQ,00338170,이닉스,452400,임원ㆍ주요주주특정증권등소유상황보고서,20250102000319,김정득,20250102,
KOSDAQ,00526951,신화프리텍,095190,임원ㆍ주요주주특정증권등소유상황보고서,20250102000320,강삼수,20250102,
KOSDAQ,01546101,아이엠티,451220,임원ㆍ주요주주특정증권등소유상황보고서,20250102000322,오군석,20250102,
KOSDAQ,00526951,신화프리텍,095190,주식등의대량보유상황보고서(일반),20250102000324,강삼수,20250102,
KOSPI,00860332,메리츠금융지주,138040,임원ㆍ주요주주특정증권등소유상황보고서,20250102000326,권동찬,20250102,
KOSDAQ,00614478,휴메딕스,200670,임원ㆍ주요주주특정증권등소유상황보고서,20250102000329,배준규,20250102,
KOSPI,00113359,교보증권,030610,투자설명서(일괄신고),20250102000332,교보증권,20250102,
KOSDAQ,00997812,코미코,183300,주요사항보고서(자기주식취득신탁계약체결결정),20250102000333,코미코,20250102,
KOSPI,00161426,한미사이언스,008930,주식등의대량보유상황보고서(일반),20250102000336,송영숙,20250102,
KOSPI,00124504,포스코인터내셔널,047050,임원ㆍ주요주주특정증권등소유상황보고서,20250102000340,정경진,20250102,
KOSDAQ,01555215,스마트레이더시스템,424960,임원ㆍ주요주주특정증권등소유상황보고서,20250102000343,정석현,20250102,
KOSPI,00110893,대신증권,003540,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250102000344,대신증권,20250102,
KOSPI,00128555,삼천리,004690,임원ㆍ주요주주특정증권등소유상황보고서,20250102000345,김경수,20250102,
KOSPI,00157991,한국석유공업,004090,임원ㆍ주요주주특정증권등소유상황보고서,20250102000346,양재봉,20250102,
KOSPI,01867758,한화비전,489790,합병등종료보고서(합병),20250102000347,한화비전,20250102,
KOSDAQ,01555215,스마트레이더시스템,424960,임원ㆍ주요주주특정증권등소유상황보고서,20250102000348,민원기,20250102,
KOSPI,00110893,대신증권,003540,투자설명서(일괄신고),20250102000349,대신증권,20250102,
KOSPI,00350312,HDC랩스,039570,주식등의대량보유상황보고서(일반),20250102000350,정몽규,20250102,
KOSPI,00136721,신영증권,001720,증권발행실적보고서,20250102000351,신영증권,20250102,
KOSPI,00128555,삼천리,004690,임원ㆍ주요주주특정증권등소유상황보고서,20250102000352,오태호,20250102,
KOSPI,00350312,HDC랩스,039570,임원ㆍ주요주주특정증권등소유상황보고서,20250102000353,HDC,20250102,
KOSPI,00128555,삼천리,004690,임원ㆍ주요주주특정증권등소유상황보고서,20250102000354,허재혁,20250102,
KOSDAQ,00683007,퀀텀레일,070300,[기재정정]주요사항보고서(전환사채권발행결정),20250102000355,퀀텀레일,20250102,
KOSDAQ,00683007,퀀텀레일,070300,[기재정정]주요사항보고서(전환사채권발행결정),20250102000360,퀀텀레일,20250102,
KOSDAQ,01046391,싸이토젠,217330,[기재정정]주식매수선택권부여에관한신고,20250102000363,싸이토젠,20250102,
KOSPI,00141404,블루산업개발,006740,주요사항보고서(소송등의제기),20250102000365,블루산업개발,20250102,
KOSDAQ,01046391,싸이토젠,217330,[기재정정]주식매수선택권부여에관한신고,20250102000371,싸이토젠,20250102,정
KOSDAQ,00990819,아티스트스튜디오,200350,임원ㆍ주요주주특정증권등소유상황보고서,20250102000372,이정재,20250102,
KOSPI,00266961,NAVER,035420,주요사항보고서(자기주식처분결정),20250102000373,NAVER,20250102,
KOSDAQ,01116502,아티스트컴퍼니,321820,임원ㆍ주요주주특정증권등소유상황보고서,20250102000374,정우성,20250102,
KOSDAQ,00601988,코난테크놀로지,402030,임원ㆍ주요주주특정증권등소유상황보고서,20250102000375,최승문,20250102,
KOSDAQ,00130383,서부T&D,006730,주식등의대량보유상황보고서(일반),20250102000376,엠와이에이치,20250102,
KOSDAQ,01555215,스마트레이더시스템,424960,주식등의대량보유상황보고서(일반),20250102000377,김용환,20250102,정
KOSDAQ,00526836,미래나노텍,095500,주식등의대량보유상황보고서(일반),20250102000378,김철영,20250102,
KOSPI,00144164,SK가스,018670,임원ㆍ주요주주특정증권등소유상황보고서,20250102000379,김형목,20250102,
KOSDAQ,01046391,싸이토젠,217330,[기재정정]주식매수선택권부여에관한신고,20250102000380,싸이토젠,20250102,정
KOSPI,00113535,대한해운,005880,임원ㆍ주요주주특정증권등소유상황보고서,20250102000382,티케이케미칼,20250102,
KOSPI,00113535,대한해운,005880,주식등의대량보유상황보고서(일반),20250102000384,에스엠상선,20250102,정
KOSDAQ,00305941,노브랜드,145170,임원ㆍ주요주주특정증권등소유상황보고서,20250102000386,이진영,20250102,
KOSPI,01194689,HD현대마린솔루션,443060,연결재무제표기준영업실적등에대한전망(공정공시)              ,20250102800116,HD현대마린솔루션,20250102,유
KOSPI,00159209,한전기술,052690,[기재정정]단일판매ㆍ공급계약체결              ,20250102800164,한전기술,20250102,유
KOSPI,00157399,한솔테크닉스,004710,최대주주등소유주식변동신고서              ,20250102800186,한솔테크닉스,20250102,유
KOSPI,00115694,DB증권,016610,최대주주등소유주식변동신고서              ,20250102800229,DB증권,20250102,유
KOSPI,00141477,영흥,012160,대표이사(대표집행임원)변경(안내공시)              ,20250102800236,영흥,20250102,유
KOSPI,00104388,국도화학,007690,최대주주등소유주식변동신고서              ,20250102800272,국도화학,20250102,유
KOSPI,00173078,명신산업,009900,최대주주등소유주식변동신고서              ,20250102800273,명신산업,20250102,유
KOSPI,00163345,DB,012030,단일판매ㆍ공급계약체결              ,20250102800290,DB,20250102,유
KOSPI,00163345,DB,012030,단일판매ㆍ공급계약체결              ,20250102800291,DB,20250102,유
KOSPI,00413523,한미글로벌,053690,[기재정정]단일판매ㆍ공급계약체결              ,20250102800313,한미글로벌,20250102,유정
KOSPI,00231372,롯데관광개발,032350,연결재무제표기준영업(잠정)실적(공정공시)              ,20250102800350,롯데관광개발,20250102,유
KOSPI,00109806,삼일씨엔에스,004440,[기재정정]단일판매ㆍ공급계약체결              ,20250102800369,삼일씨엔에스,20250102,유정
KOSPI,00125150,SGC에너지,005090,타인에대한채무보증결정              ,20250102800372,SGC에너지,20250102,유
KOSPI,00125150,SGC에너지,005090,[기재정정]단일판매ㆍ공급계약체결              ,20250102800374,SGC에너지,20250102,유
KOSPI,00171265,파라다이스,034230,연결재무제표기준영업(잠정)실적(공정공시)              ,20250102800378,파라다이스,20250102,유
KOSPI,00113997,롯데에너지머티리얼즈,020150,최대주주등소유주식변동신고서              ,20250102800380,롯데에너지머티리얼즈,20250102,유
KOSPI,00122551,백산,035150,대표이사(대표집행임원)변경(안내공시)              ,20250102800410,백산,20250102,유
KOSPI,00140946,한솔로지스틱스,009180,임시주주총회결과              ,20250102800411,한솔로지스틱스,20250102,유
KOSPI,00145190,유화증권,003460,최대주주등소유주식변동신고서              ,20250102800412,유화증권,20250102,유
KOSPI,00164478,현대건설,000720,[기재정정]단일판매ㆍ공급계약체결              ,20250102800418,현대건설,20250102,유정
KOSPI,00107613,이수페타시스,007660,풍문또는보도에대한해명(미확정)              ,20250102800426,이수페타시스,20250102,유
KOSPI,00353878,다스코,058730,[기재정정]단일판매ㆍ공급계약체결(자율공시)              ,20250102800439,다스코,20250102,유정
KOSPI,00140946,한솔로지스틱스,009180,대표이사(대표집행임원)변경(안내공시)              ,20250102800443,한솔로지스틱스,20250102,유
KOSPI,01026157,쏘카,403550,최대주주등소유주식변동신고서              ,20250102800451,쏘카,20250102,유
KOSPI,00161426,한미사이언스,008930,조회공시요구(풍문또는보도)에대한답변(미확정)              ,20250102800467,한미사이언스,20250102,유
KOSPI,00140946,한솔로지스틱스,009180,최대주주등소유주식변동신고서              ,20250102800475,한솔로지스틱스,20250102,유
KOSPI,00163345,DB,012030,단일판매ㆍ공급계약체결              ,20250102800476,DB,20250102,유
KOSPI,00141307,영풍,000670,대표이사(대표집행임원)변경(안내공시)              ,20250102800498,영풍,20250102,유
KOSPI,00125150,SGC에너지,005090,[기재정정]타인에대한채무보증결정              ,20250102800502,SGC에너지,20250102,유
KOSPI,01060744,한솔제지,213500,임시주주총회결과              ,20250102800511,한솔제지,20250102,유
KOSPI,00103662,광명전기,017040,불성실공시법인지정예고              ,20250102800518,유가증권시장본부,20250102,유
KOSPI,00171636,한솔홀딩스,004150,최대주주등소유주식변동신고서              ,20250102800519,한솔홀딩스,20250102,유
KOSPI,00105873,LG디스플레이,034220,기업설명회(IR)개최(안내공시)              ,20250102800530,LG디스플레이,20250102,유
KOSPI,00148948,조비,001550,[기재정정]단일판매ㆍ공급계약체결              ,20250102800532,조비,20250102,유
KOSPI,00534598,한컴라이프케어,372910,대표이사(대표집행임원)변경(안내공시)              ,20250102800534,한컴라이프케어,20250102,유
KOSPI,00128555,삼천리,004690,최대주주등소유주식변동신고서              ,20250102800569,삼천리,20250102,유
KOSPI,00422895,세이브존I&C,067830,최대주주등소유주식변동신고서              ,20250102800577,세이브존I&C,20250102,유
KOSPI,01060744,한솔제지,213500,대표이사(대표집행임원)변경(안내공시)              ,20250102800578,한솔제지,20250102,유
KOSPI,01316236,효성화학,298000,[기재정정]단일판매ㆍ공급계약체결              ,20250102800594,효성화학,20250102,유
KOSPI,01311408,에코프로머티,450080,금전대여결정              ,20250102800603,에코프로머티,20250102,유정
KOSPI,01311408,에코프로머티,450080,금전대여결정              ,20250102800605,에코프로머티,20250102,유
KOSPI,00117601,유안타증권,003470,최대주주등소유주식변동신고서              ,20250102800611,유안타증권,20250102,유
KOSPI,00141404,블루산업개발,006740,소송등의제기ㆍ신청(경영권분쟁소송)              ,20250102800636,블루산업개발,20250102,유
KOSPI,00350312,HDC랩스,039570,최대주주등소유주식변동신고서              ,20250102800640,HDC랩스,20250102,유
KOSPI,00795135,코오롱인더,120110,[기재정정]타법인주식및출자증권취득결정              ,20250102800647,코오롱인더,20250102,유
KOSPI,00152862,코오롱,002020,[기재정정]타법인주식및출자증권취득결정(자회사의 주요경영사항)              ,20250102800648,코오롱,20250102,유
KOSPI,00453488,다이나믹디자인,145210,조회공시요구(현저한시황변동)에대한답변(중요공시대상없음)              ,20250102800657,다이나믹디자인,20250102,유
KOSPI,01311408,에코프로머티,450080,타법인주식및출자증권취득결정              ,20250102800662,에코프로머티,20250102,유정
KOSPI,00102858,고려아연,010130,소송등의판결ㆍ결정              ,20250102800679,고려아연,20250102,유
KOSPI,00141404,블루산업개발,006740,소송등의제기ㆍ신청(경영권분쟁소송)              ,20250102800681,블루산업개발,20250102,유
KOSPI,00113535,대한해운,005880,최대주주등소유주식변동신고서              ,20250102800686,대한해운,20250102,유
KOSDAQ,00442154,제이엔케이글로벌,126880,[기재정정]타법인주식및출자증권처분결정              ,20250102900043,제이엔케이글로벌,20250102,코정
