corp_cls,corp_code,corp_name,stock_code,report_nm,rcept_no,flr_nm,rcept_dt,rm
KOSPI,00296290,키움증권,039490,일괄신고추가서류(기타파생결합사채),20180102000081,키움증권,20180102,
KOSPI,00131054,유진증권,001200,[기재정정]증권발행실적보고서,20180102000082,유진증권,20180102,
KOSPI,00129509,한익스프레스,014130,합병등종료보고서(자산양수도),20180102000083,한익스프레스,20180102,
KOSPI,00120182,NH투자증권,005940,[기재정정]일괄신고추가서류(파생결합증권-주가연계증권),20180102000084,NH투자증권,20180102,
KOSPI,00120182,NH투자증권,005940,[기재정정]투자설명서(일괄신고),20180102000085,NH투자증권,20180102,
KOSPI,00296290,키움증권,039490,일괄신고추가서류(파생결합증권-주가연계증권),20180102000090,키움증권,20180102,
KOSPI,00296290,키움증권,039490,투자설명서(일괄신고),20180102000091,키움증권,20180102,
KOSPI,00878915,iM금융지주,139130,임원ㆍ주요주주특정증권등소유상황보고서,20180102000101,여민동,20180102,
KOSPI,00103662,광명전기,017040,주식등의대량보유상황보고서(일반),20180102000111,이재광,20180102,
KOSPI,00103662,광명전기,017040,임원ㆍ주요주주특정증권등소유상황보고서,20180102000114,조광식,20180102,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20180102000119,미래에셋증권,20180102,
KOSPI,00635134,CJ제일제당,097950,투자설명서,20180102000120,CJ제일제당,20180102,정
KOSPI,00112970,대한방직,001070,주식등의대량보유상황보고서(일반),20180102000121,신명철,20180102,
KOSPI,00104856,삼성증권,016360,일괄신고추가서류(파생결합증권-주가연계증권),20180102000122,삼성증권,20180102,
KOSPI,00104856,삼성증권,016360,일괄신고추가서류(기타파생결합증권),20180102000125,삼성증권,20180102,
KOSPI,00104856,삼성증권,016360,투자설명서(일괄신고),20180102000128,삼성증권,20180102,
KOSPI,00104856,삼성증권,016360,일괄신고추가서류(기타파생결합사채),20180102000130,삼성증권,20180102,
KOSPI,00372882,KTcs,058850,독립이사의선임ㆍ해임또는중도퇴임에관한신고,20180102000132,KTcs,20180102,
KOSPI,00137997,현대차증권,001500,증권발행실적보고서,20180102000134,현대차증권,20180102,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20180102000136,미래에셋증권,20180102,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20180102000141,미래에셋증권,20180102,
KOSPI,00104856,삼성증권,016360,투자설명서(일괄신고),20180102000142,삼성증권,20180102,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20180102000145,미래에셋증권,20180102,
KOSPI,00104856,삼성증권,016360,투자설명서(일괄신고),20180102000146,삼성증권,20180102,
KOSPI,00219097,BGF,027410,주식등의대량보유상황보고서(약식),20180102000156,GICPrivateLimited,20180102,
KOSPI,00126380,삼성전자,005930,임원ㆍ주요주주특정증권등소유상황보고서,20180102000159,한종희,20180102,
KOSPI,01234297,미원에스씨,268280,주식등의대량보유상황보고서(일반),20180102000160,미원홀딩스,20180102,
KOSPI,00878915,iM금융지주,139130,임원ㆍ주요주주특정증권등소유상황보고서,20180102000161,김남태,20180102,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20180102000163,미래에셋증권,20180102,
KOSPI,00104856,삼성증권,016360,일괄신고추가서류(파생결합증권-주가연계증권),20180102000168,삼성증권,20180102,
KOSPI,00126380,삼성전자,005930,임원ㆍ주요주주특정증권등소유상황보고서,20180102000169,최성호,20180102,
KOSPI,00104856,삼성증권,016360,투자설명서(일괄신고),20180102000173,삼성증권,20180102,
KOSPI,00113359,교보증권,030610,일괄신고추가서류(기타파생결합사채),20180102000175,교보증권,20180102,
KOSPI,00122737,팬오션,028670,임원ㆍ주요주주특정증권등소유상황보고서,20180102000177,안성환,20180102,
KOSPI,00113359,교보증권,030610,투자설명서(일괄신고),20180102000178,교보증권,20180102,
KOSPI,00688996,KB금융,105560,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20180102000183,김기환,20180102,
KOSPI,00111421,휴니드테크놀러지스,005870,주식등의대량보유상황보고서(일반),20180102000202,김유진,20180102,
KOSPI,00126362,삼성SDI,006400,임원ㆍ주요주주특정증권등소유상황보고서,20180102000219,홍석주,20180102,
KOSPI,00136721,신영증권,001720,일괄신고추가서류(파생결합증권-주가연계증권),20180102000226,신영증권,20180102,
KOSPI,00104856,삼성증권,016360,일괄신고추가서류(파생결합증권-주가연계증권),20180102000230,삼성증권,20180102,
KOSPI,00413523,한미글로벌,053690,임원ㆍ주요주주특정증권등소유상황보고서,20180102000235,박시원,20180102,
KOSPI,00104856,삼성증권,016360,투자설명서(일괄신고),20180102000236,삼성증권,20180102,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(기타파생결합증권),20180102000240,미래에셋증권,20180102,정
KOSPI,00759513,LX하우시스,108670,임원ㆍ주요주주특정증권등소유상황보고서,20180102000247,우명수,20180102,
KOSPI,00936787,애경케미칼,161000,임원ㆍ주요주주특정증권등소유상황보고서,20180102000257,이정무,20180102,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20180102000259,미래에셋증권,20180102,정
KOSPI,00164706,현대약품,004310,임원ㆍ주요주주특정증권등소유상황보고서,20180102000263,이상준,20180102,
KOSPI,00104856,삼성증권,016360,일괄신고추가서류(파생결합증권-주가연계증권),20180102000266,삼성증권,20180102,
KOSPI,00164706,현대약품,004310,주식등의대량보유상황보고서(일반),20180102000270,이한구,20180102,
KOSPI,00104856,삼성증권,016360,투자설명서(일괄신고),20180102000271,삼성증권,20180102,
KOSPI,00120182,NH투자증권,005940,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20180102000280,NH투자증권,20180102,
KOSPI,00197759,미래산업,025560,임원ㆍ주요주주특정증권등소유상황보고서,20180102000291,김종원,20180102,
KOSPI,00145552,이수화학,005950,주식등의대량보유상황보고서(일반),20180102000295,이수,20180102,
KOSPI,00197759,미래산업,025560,임원ㆍ주요주주특정증권등소유상황보고서,20180102000296,남태우,20180102,
KOSPI,00120562,롯데지주,004990,주요사항보고서(회사분할합병결정),20180102000298,롯데지주,20180102,정
KOSPI,00120182,NH투자증권,005940,투자설명서(일괄신고),20180102000299,NH투자증권,20180102,
KOSPI,00110893,대신증권,003540,일괄신고추가서류(파생결합증권-주가연계증권),20180102000301,대신증권,20180102,
KOSPI,00117601,유안타증권,003470,일괄신고추가서류(파생결합증권-주가연계증권),20180102000302,유안타증권,20180102,
KOSPI,00117601,유안타증권,003470,일괄신고추가서류(기타파생결합사채),20180102000303,유안타증권,20180102,
KOSPI,00117601,유안타증권,003470,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20180102000304,유안타증권,20180102,
KOSPI,00145598,이연제약,102460,임원ㆍ주요주주특정증권등소유상황보고서,20180102000305,유재호,20180102,
KOSPI,00296290,키움증권,039490,주식등의대량보유상황보고서(일반),20180102000308,다우기술,20180102,
KOSPI,00120182,NH투자증권,005940,증권발행실적보고서,20180102000309,NH투자증권,20180102,
KOSPI,00117601,유안타증권,003470,투자설명서(일괄신고),20180102000313,유안타증권,20180102,
KOSPI,00117601,유안타증권,003470,투자설명서(일괄신고),20180102000320,유안타증권,20180102,
KOSPI,00413523,한미글로벌,053690,주식등의대량보유상황보고서(약식),20180102000329,신영자산운용,20180102,
KOSPI,00555874,제주항공,089590,임원ㆍ주요주주특정증권등소유상황보고서,20180102000333,박극로,20180102,
KOSPI,00176914,다우기술,023590,합병등종료보고서(합병),20180102000337,다우기술,20180102,
KOSPI,00136721,신영증권,001720,투자설명서(일괄신고),20180102000338,신영증권,20180102,
KOSPI,00112165,디아이씨,092200,임원ㆍ주요주주특정증권등소유상황보고서,20180102000342,중원기계공업,20180102,
KOSPI,00117337,동양,001520,합병등종료보고서(분할),20180102000346,동양,20180102,
KOSPI,00117601,유안타증권,003470,투자설명서(일괄신고),20180102000348,유안타증권,20180102,
KOSPI,00112165,디아이씨,092200,주식등의대량보유상황보고서(일반),20180102000360,김성문,20180102,
KOSPI,00632304,JW홀딩스,096760,독립이사의선임ㆍ해임또는중도퇴임에관한신고,20180102000369,JW홀딩스,20180102,
KOSPI,00382199,신한지주,055550,일괄신고서,20180102000379,신한지주,20180102,정
KOSPI,00122898,벽산,007210,주식등의대량보유상황보고서(약식),20180102000381,피델리티인스티튜셔널에셋매니지먼트트러스트컴퍼니,20180102,
KOSPI,00110893,대신증권,003540,투자설명서(일괄신고),20180102000383,대신증권,20180102,
KOSPI,00164779,SK하이닉스,000660,[기재정정]주식매수선택권부여에관한신고,20180102000388,SK하이닉스,20180102,
KOSPI,00113562,롯데손해보험,000400,주식등의대량보유상황보고서(일반),20180102000390,호텔롯데,20180102,정
KOSPI,00153393,태광산업,003240,주식등의대량보유상황보고서(일반),20180102000394,이호진,20180102,
KOSPI,00136721,신영증권,001720,일괄신고추가서류(기타파생결합사채),20180102000397,신영증권,20180102,
KOSPI,00148610,한화투자증권,003530,일괄신고추가서류(파생결합증권-주가연계증권),20180102000401,한화투자증권,20180102,
KOSPI,00136721,신영증권,001720,투자설명서(일괄신고),20180102000402,신영증권,20180102,
KOSPI,00164973,현대해상,001450,주식등의대량보유상황보고서(약식),20180102000403,피델리티매니지먼트앤리서치컴퍼니엘엘씨,20180102,
KOSPI,00148610,한화투자증권,003530,투자설명서(일괄신고),20180102000404,한화투자증권,20180102,
KOSPI,00117601,유안타증권,003470,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20180102000405,유안타증권,20180102,
KOSPI,00117601,유안타증권,003470,투자설명서(일괄신고),20180102000407,유안타증권,20180102,
KOSPI,00148610,한화투자증권,003530,일괄신고추가서류(기타파생결합증권),20180102000409,한화투자증권,20180102,
KOSPI,00148610,한화투자증권,003530,투자설명서(일괄신고),20180102000410,한화투자증권,20180102,
KOSPI,00706715,미원홀딩스,107590,주식등의대량보유상황보고서(약식),20180102000414,미원홀딩스우리사주,20180102,
KOSPI,00480455,STX엔진,077970,주식등의대량보유상황보고서(일반),20180102000418,연합자산관리,20180102,정
KOSPI,00124090,한국특강,007280,대출원리금연체사실발생,20180102800012,한국특강,20180102,유정
KOSPI,00164742,현대자동차,005380,영업실적등에대한전망(공정공시),20180102800015,현대자동차,20180102,유
KOSPI,00106641,기아,000270,영업실적등에대한전망(공정공시),20180102800019,기아,20180102,유
KOSPI,00159254,한국전자홀딩스,006200,지주회사의자회사편입,20180102800032,한국전자홀딩스,20180102,유
KOSPI,00106313,금호건설,002990,단일판매ㆍ공급계약체결,20180102800034,금호건설,20180102,유정
KOSPI,00124090,한국특강,007280,[기재정정]대출원리금연체사실발생,20180102800042,한국특강,20180102,유
KOSPI,00161116,HL D&I,014790,단일판매ㆍ공급계약체결,20180102800047,HL D&I,20180102,유
KOSPI,00159795,한국카본,017960,단일판매ㆍ공급계약체결(자율공시),20180102800068,한국카본,20180102,유
KOSPI,00299002,HL홀딩스,060980,단일판매ㆍ공급계약체결(자회사의 주요경영사항),20180102800069,HL홀딩스,20180102,유
KOSPI,00129420,까뮤이앤씨,013700,단일판매ㆍ공급계약체결,20180102800076,까뮤이앤씨,20180102,유정
KOSPI,00155355,풀무원,017810,대표이사(대표집행임원)변경(안내공시),20180102800078,풀무원,20180102,유
KOSPI,00416654,유엔젤,072130,단일판매ㆍ공급계약체결(자율공시),20180102800101,유엔젤,20180102,유정
KOSPI,00124151,부산주공,005030,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),20180102800131,부산주공,20180102,유
KOSPI,00125974,삼부토건,001470,[기재정정]단일판매ㆍ공급계약체결,20180102800145,삼부토건,20180102,유정
KOSPI,00103662,광명전기,017040,최대주주등소유주식변동신고서,20180102800201,광명전기,20180102,유
KOSPI,00126566,한화에어로스페이스,012450,기타경영사항(자율공시)(종속회사(한화지상방산)의 단일판매공급계약 체결),20180102800206,한화에어로스페이스,20180102,유
KOSPI,00126201,삼성공조,006660,최대주주등소유주식변동신고서,20180102800207,삼성공조,20180102,유
KOSPI,00128980,삼호개발,010960,[기재정정]단일판매ㆍ공급계약체결,20180102800208,삼호개발,20180102,유정
KOSPI,00138242,KG모빌리티,003620,영업(잠정)실적(공정공시),20180102800226,KG모빌리티,20180102,유
KOSPI,00583424,아모레퍼시픽,090430,대표이사(대표집행임원)변경(안내공시),20180102800229,아모레퍼시픽,20180102,유
KOSPI,00706715,미원홀딩스,107590,최대주주등소유주식변동신고서,20180102800304,미원홀딩스,20180102,유
KOSPI,01234297,미원에스씨,268280,최대주주등소유주식변동신고서,20180102800317,미원에스씨,20180102,유
KOSPI,00148984,시알홀딩스,000480,단일판매ㆍ공급계약체결,20180102800348,시알홀딩스,20180102,유
KOSPI,00164742,현대자동차,005380,영업(잠정)실적(공정공시),20180102800350,현대자동차,20180102,유
KOSPI,00795135,코오롱인더,120110,최대주주등소유주식변동신고서,20180102800352,코오롱인더,20180102,유
KOSPI,00106641,기아,000270,영업(잠정)실적(공정공시),20180102800359,기아,20180102,유
KOSPI,00121039,명문제약,017180,대표이사(대표집행임원)변경(안내공시),20180102800368,명문제약,20180102,유
KOSPI,00126292,삼성카드,029780,최대주주등소유주식변동신고서,20180102800371,삼성카드,20180102,유
KOSPI,00119195,동화약품,000020,대표이사(대표집행임원)변경(안내공시),20180102800411,동화약품,20180102,유
KOSPI,01168383,일동제약,249420,[기재정정]현금ㆍ현물배당결정,20180102800424,일동제약,20180102,유
KOSPI,00123143,보령,003850,영업실적등에대한전망(공정공시),20180102800440,보령,20180102,유
KOSPI,00164706,현대약품,004310,최대주주등소유주식변동신고서,20180102800446,현대약품,20180102,유
KOSPI,00117027,알루코,001780,대표이사(대표집행임원)변경(안내공시),20180102800451,알루코,20180102,유
KOSPI,00146083,일동홀딩스,000230,[기재정정]현금ㆍ현물배당결정(자회사의 주요경영사항),20180102800453,일동홀딩스,20180102,유
KOSPI,00816544,토니모리,214420,유형자산취득결정(종속회사의주요경영사항),20180102800460,토니모리,20180102,유
KOSPI,00197759,미래산업,025560,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),20180102800490,미래산업,20180102,유
KOSPI,00753643,주성코퍼레이션,109070,조회공시요구(현저한시황변동)에대한답변(미확정),20180102800501,주성코퍼레이션,20180102,유
KOSPI,00120562,롯데지주,004990,매매거래정지및정지해제(중요내용공시),20180102800558,유가증권시장본부,20180102,유
KOSPI,00120562,롯데지주,004990,주주총회소집결의,20180102800595,롯데지주,20180102,유
KOSPI,00178754,동아지질,028100,[기재정정]단일판매ㆍ공급계약체결,20180102800612,동아지질,20180102,유정
KOSPI,00547583,하나금융지주,086790,기업설명회(IR)개최(안내공시),20180102800621,하나금융지주,20180102,유
KOSPI,00160047,한국앤컴퍼니,000240,대표이사(대표집행임원)변경(안내공시),20180102800625,한국앤컴퍼니,20180102,유
KOSPI,00149354,종근당홀딩스,001630,최대주주등소유주식변동신고서,20180102800626,종근당홀딩스,20180102,유
KOSPI,00112165,디아이씨,092200,최대주주등소유주식변동신고서,20180102800634,디아이씨,20180102,유
KOSPI,00126089,DH오토넥스,000300,대표이사(대표집행임원)변경(안내공시),20180102800636,DH오토넥스,20180102,유정
KOSPI,00937324,한국타이어앤테크놀로지,161390,대표이사(대표집행임원)변경(안내공시),20180102800640,한국타이어앤테크놀로지,20180102,유
KOSPI,00442835,메타랩스,090370,최대주주등소유주식변동신고서,20180102800642,메타랩스,20180102,유
KOSPI,00141404,블루산업개발,006740,[기재정정]유형자산처분결정,20180102800648,블루산업개발,20180102,유
KOSPI,01032486,두산밥캣,241560,지주회사의자회사탈퇴,20180102800670,두산밥캣,20180102,유
KOSPI,01032486,두산밥캣,241560,대표이사(대표집행임원)변경(안내공시),20180102800673,두산밥캣,20180102,유
KOSPI,00174527,HS화성,002460,[기재정정]단일판매ㆍ공급계약체결,20180102800682,HS화성,20180102,유정
KOSPI,00156859,다올투자증권,030210,조회공시요구(풍문또는보도),20180102800701,유가증권시장본부,20180102,유
KOSPI,00113562,롯데손해보험,000400,최대주주등소유주식변동신고서,20180102800705,롯데손해보험,20180102,유
KOSPI,00126089,DH오토넥스,000300,[기재정정]대표이사(대표집행임원)변경(안내공시),20180102800733,DH오토넥스,20180102,유
KOSPI,00401731,LG전자,066570,임원ㆍ주요주주특정증권등소유상황보고서,20180102000423,윤정석,20180103,
KOSPI,00113562,롯데손해보험,000400,[기재정정]주식등의대량보유상황보고서(일반),20180102000426,호텔롯데,20180103,
KOSPI,00105873,LG디스플레이,034220,임원ㆍ주요주주특정증권등소유상황보고서,20180102000427,박경수,20180103,
KOSPI,00126380,삼성전자,005930,임원ㆍ주요주주특정증권등소유상황보고서,20180103000001,최영준,20180103,
KOSPI,00296290,키움증권,039490,투자설명서(일괄신고),20180103000002,키움증권,20180103,
KOSPI,00110893,대신증권,003540,일괄신고추가서류(파생결합증권-주가연계증권),20180103000004,대신증권,20180103,
KOSPI,00110893,대신증권,003540,투자설명서(일괄신고),20180103000005,대신증권,20180103,
KOSPI,00858364,BNK금융지주,138930,임원ㆍ주요주주특정증권등소유상황보고서,20180103000006,구교성,20180103,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20180103000011,미래에셋증권,20180103,
KOSPI,00143314,에이엔피,015260,투자설명서,20180103000013,에이엔피,20180103,정
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20180103000014,미래에셋증권,20180103,
KOSPI,01205709,HD현대,267250,주식등의대량보유상황보고서(일반),20180103000027,정몽준,20180103,
KOSPI,01205709,HD현대,267250,임원ㆍ주요주주특정증권등소유상황보고서,20180103000030,권오갑,20180103,
KOSPI,00303217,우진플라임,049800,임원ㆍ주요주주특정증권등소유상황보고서,20180103000032,구제현,20180103,
KOSPI,00112165,디아이씨,092200,임원ㆍ주요주주특정증권등소유상황보고서,20180103000034,중원기계공업,20180103,
KOSPI,00108913,대교,019680,임원ㆍ주요주주특정증권등소유상황보고서,20180103000051,강영중,20180103,
KOSPI,00164830,HD한국조선해양,009540,임원ㆍ주요주주특정증권등소유상황보고서,20180103000060,박종운,20180103,
KOSPI,00167192,넥센,005720,임원ㆍ주요주주특정증권등소유상황보고서,20180103000061,한국투자밸류자산운용,20180103,
KOSPI,00116949,DN오토모티브,007340,임원ㆍ주요주주특정증권등소유상황보고서,20180103000062,한국투자밸류자산운용,20180103,
KOSPI,00855093,선진,136490,임원ㆍ주요주주특정증권등소유상황보고서,20180103000063,한국투자밸류자산운용,20180103,
KOSPI,00296290,키움증권,039490,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20180103000065,키움증권,20180103,
KOSPI,00158325,NICE평가정보,030190,임원ㆍ주요주주특정증권등소유상황보고서,20180103000076,박선배,20180103,정
KOSPI,00855163,미원화학,134380,주식등의대량보유상황보고서(일반),20180103000078,김정돈,20180103,
KOSPI,00158316,NICE,034310,임원ㆍ주요주주특정증권등소유상황보고서,20180103000080,한국투자밸류자산운용,20180103,
KOSPI,00878915,iM금융지주,139130,임원ㆍ주요주주특정증권등소유상황보고서,20180103000085,김윤국,20180103,
KOSPI,00145880,현대제철,004020,주요사항보고서(해외증권시장주권등상장폐지),20180103000086,현대제철,20180103,
KOSPI,00369833,유니온머티리얼,047400,임원ㆍ주요주주특정증권등소유상황보고서,20180103000088,이강현,20180103,
KOSPI,00149655,삼성물산,028260,임원ㆍ주요주주특정증권등소유상황보고서,20180103000095,조정묵,20180103,
KOSPI,00137997,현대차증권,001500,[기재정정]일괄신고추가서류(파생결합증권-주가연계증권),20180103000096,현대차증권,20180103,
KOSPI,00706715,미원홀딩스,107590,임원ㆍ주요주주특정증권등소유상황보고서,20180103000097,김정돈,20180103,
KOSPI,00115065,동남합성,023450,임원ㆍ주요주주특정증권등소유상황보고서,20180103000102,미원상사,20180103,
KOSPI,00126380,삼성전자,005930,임원ㆍ주요주주특정증권등소유상황보고서,20180103000105,강윤경,20180103,
KOSPI,00157991,한국석유공업,004090,주식등의대량보유상황보고서(일반),20180103000110,강승모,20180103,
KOSPI,00372873,KTis,058860,임원ㆍ주요주주특정증권등소유상황보고서,20180103000116,오만수,20180103,
KOSPI,00113562,롯데손해보험,000400,임원ㆍ주요주주특정증권등소유상황보고서,20180103000118,대홍기획,20180103,
KOSPI,00137997,현대차증권,001500,[기재정정]투자설명서(일괄신고),20180103000125,현대차증권,20180103,
KOSPI,00795135,코오롱인더,120110,주식등의대량보유상황보고서(약식),20180103000127,KB자산운용,20180103,
KOSPI,01261893,케이씨텍,281820,주식등의대량보유상황보고서(약식),20180103000131,KB자산운용,20180103,
KOSPI,00116949,DN오토모티브,007340,주식등의대량보유상황보고서(약식),20180103000135,한국투자밸류자산운용,20180103,
KOSPI,00146269,일신방직,003200,주식등의대량보유상황보고서(약식),20180103000141,KB자산운용,20180103,
KOSPI,00209780,케이씨,029460,주식등의대량보유상황보고서(약식),20180103000145,KB자산운용,20180103,
KOSPI,00209780,케이씨,029460,주식등의대량보유상황보고서(약식),20180103000146,KB자산운용,20180103,
KOSPI,00124504,포스코인터내셔널,047050,임원ㆍ주요주주특정증권등소유상황보고서,20180103000149,주시보,20180103,
KOSPI,00159740,KISCO홀딩스,001940,주식등의대량보유상황보고서(약식),20180103000163,한국투자밸류자산운용,20180103,
KOSPI,00108241,농심,004370,임원ㆍ주요주주특정증권등소유상황보고서,20180103000171,김종준,20180103,
KOSPI,00753643,주성코퍼레이션,109070,임원ㆍ주요주주특정증권등소유상황보고서,20180103000173,더블유글로벌4호조합,20180103,
KOSPI,00401731,LG전자,066570,임원ㆍ주요주주특정증권등소유상황보고서,20180103000176,김형수,20180103,
KOSPI,00124504,포스코인터내셔널,047050,임원ㆍ주요주주특정증권등소유상황보고서,20180103000177,이경하,20180103,
KOSPI,00136721,신영증권,001720,증권발행실적보고서,20180103000180,신영증권,20180103,
KOSPI,00110893,대신증권,003540,임원ㆍ주요주주특정증권등소유상황보고서,20180103000182,권택현,20180103,
KOSPI,00136721,신영증권,001720,증권발행실적보고서,20180103000183,신영증권,20180103,
KOSPI,00136721,신영증권,001720,증권발행실적보고서,20180103000185,신영증권,20180103,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20180103000187,미래에셋증권,20180103,
KOSPI,00117188,효성,004800,동일인등출자계열회사와의상품ㆍ용역거래,20180103000188,효성,20180103,공
KOSPI,00136721,신영증권,001720,증권발행실적보고서,20180103000191,신영증권,20180103,
KOSPI,00117188,효성,004800,주요사항보고서(회사분할결정),20180103000193,효성,20180103,
KOSPI,00136721,신영증권,001720,증권발행실적보고서,20180103000196,신영증권,20180103,
KOSPI,00136721,신영증권,001720,증권발행실적보고서,20180103000199,신영증권,20180103,
KOSPI,00136721,신영증권,001720,증권발행실적보고서,20180103000203,신영증권,20180103,
KOSPI,00137997,현대차증권,001500,일괄신고추가서류(파생결합증권-주가연계증권),20180103000204,현대차증권,20180103,
KOSPI,00480455,STX엔진,077970,[기재정정]주식등의대량보유상황보고서(일반),20180103000214,연합자산관리,20180103,
KOSPI,00105873,LG디스플레이,034220,임원ㆍ주요주주특정증권등소유상황보고서,20180103000215,박진남,20180103,
KOSPI,00404701,한국자산신탁,123890,주식등의대량보유상황보고서(약식),20180103000219,한국투자밸류자산운용,20180103,
KOSPI,00753643,주성코퍼레이션,109070,주식등의대량보유상황보고서(일반),20180103000220,더블유글로벌4호조합,20180103,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20180103000221,미래에셋증권,20180103,
KOSPI,00123143,보령,003850,[연장결정]주요사항보고서(자기주식취득신탁계약체결결정),20180103000227,보령,20180103,정
KOSPI,00120182,NH투자증권,005940,임원ㆍ주요주주특정증권등소유상황보고서,20180103000230,서영성,20180103,
KOSPI,00296290,키움증권,039490,투자설명서(일괄신고),20180103000234,키움증권,20180103,
KOSPI,00137997,현대차증권,001500,투자설명서(일괄신고),20180103000239,현대차증권,20180103,
KOSPI,00113535,대한해운,005880,주식등의대량보유상황보고서(일반),20180103000240,티케이케미칼,20180103,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20180103000241,기승찬,20180103,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20180103000244,김규형,20180103,
KOSPI,00117601,유안타증권,003470,일괄신고추가서류(파생결합증권-주가연계증권),20180103000245,유안타증권,20180103,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20180103000246,김진완,20180103,
KOSPI,00117601,유안타증권,003470,투자설명서(일괄신고),20180103000247,유안타증권,20180103,
KOSPI,00120182,NH투자증권,005940,임원ㆍ주요주주특정증권등소유상황보고서,20180103000248,문영태,20180103,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20180103000249,김충훈,20180103,
KOSPI,00155531,풍산홀딩스,005810,주식등의대량보유상황보고서(약식),20180103000250,한국투자밸류자산운용,20180103,
KOSPI,00117601,유안타증권,003470,임원ㆍ주요주주특정증권등소유상황보고서,20180103000252,김홍장,20180103,
KOSPI,00148610,한화투자증권,003530,임원ㆍ주요주주특정증권등소유상황보고서,20180103000254,권혁준,20180103,
