corp_cls,corp_code,corp_name,stock_code,report_nm,rcept_no,flr_nm,rcept_dt,rm
KOSPI,00124504,포스코인터내셔널,047050,합병등종료보고서(합병),20230102000266,포스코인터내셔널,20230102,
KOSPI,00163512,한진,002320,임원ㆍ주요주주특정증권등소유상황보고서,20230102000269,김현우,20230102,
KOSPI,00133858,세방전지,004490,자기주식처분결과보고서,20230102000270,세방전지,20230102,
KOSPI,00105961,LG이노텍,011070,임원ㆍ주요주주특정증권등소유상황보고서,20230102000271,홍성일,20230102,
KOSPI,00106395,금호전기,001210,주식등의대량보유상황보고서(일반),20230102000272,신주홀딩스,20230102,
KOSPI,00163512,한진,002320,임원ㆍ주요주주특정증권등소유상황보고서,20230102000279,박기홍,20230102,
KOSPI,00266961,NAVER,035420,주요사항보고서(자기주식처분결정),20230102000286,NAVER,20230102,
KOSPI,00132868,우성머티리얼스,011300,소액공모공시서류(지분증권),20230102000290,우성머티리얼스,20230102,정
KOSPI,00132868,우성머티리얼스,011300,주요사항보고서(전환사채권발행결정),20230102000302,우성머티리얼스,20230102,정
KOSPI,00453488,다이나믹디자인,145210,주식등의대량보유상황보고서(약식),20230102000305,제이앤에쿼티파트너스,20230102,
KOSPI,00111722,미래에셋증권,006800,임원ㆍ주요주주특정증권등소유상황보고서,20230102000310,미래에셋캐피탈,20230102,
KOSPI,00160302,코스모화학,005420,[기재정정]신규시설투자등(자율공시),20230102800002,코스모화학,20230102,유정
KOSPI,00164830,HD한국조선해양,009540,영업실적등에대한전망(공정공시)(자회사의 주요경영사항),20230102800230,HD한국조선해양,20230102,유
KOSPI,01205851,HD현대일렉트릭,267260,연결재무제표기준영업실적등에대한전망(공정공시),20230102800312,HD현대일렉트릭,20230102,유정
KOSPI,00106395,금호전기,001210,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),20230102800324,금호전기,20230102,유
KOSPI,00103592,광동제약,009290,생산중단,20230102800345,광동제약,20230102,유정
KOSPI,00103592,광동제약,009290,재해발생,20230102800351,광동제약,20230102,유정
KOSPI,00728638,한세실업,105630,최대주주등소유주식변동신고서,20230102800426,한세실업,20230102,유
KOSPI,00146232,일성건설,013360,단일판매ㆍ공급계약체결,20230102800438,일성건설,20230102,유
KOSPI,00583424,아모레퍼시픽,090430,대표이사(대표집행임원)변경(안내공시),20230102800445,아모레퍼시픽,20230102,유
KOSPI,00162063,한신공영,004960,단일판매ㆍ공급계약체결,20230102800450,한신공영,20230102,유
KOSPI,00126371,삼성전기,009150,최대주주등소유주식변동신고서,20230102800503,삼성전기,20230102,유
KOSPI,00165583,E1,017940,대표이사(대표집행임원)변경(안내공시),20230102800504,E1,20230102,유
KOSPI,00170558,코웨이,021240,대표이사(대표집행임원)변경(안내공시),20230102800510,코웨이,20230102,유
KOSPI,00163345,DB,012030,단일판매ㆍ공급계약체결,20230102800572,DB,20230102,유
KOSPI,00148276,제일기획,030000,최대주주등소유주식변동신고서,20230102800587,제일기획,20230102,유
KOSPI,00141529,오뚜기,007310,최대주주등소유주식변동신고서,20230102800590,오뚜기,20230102,유
KOSPI,00103130,MDS스피어,009810,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),20230102800595,MDS스피어,20230102,유
KOSPI,01244601,카카오페이,377300,풍문또는보도에대한해명(미확정),20230102800599,카카오페이,20230102,유
KOSPI,00148948,조비,001550,[기재정정]단일판매ㆍ공급계약체결,20230102800609,조비,20230102,유
KOSPI,00143314,에이엔피,015260,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),20230102800613,에이엔피,20230102,유
KOSPI,00126487,F&F 홀딩스,007700,지주회사의자회사편입,20230102800639,F&F 홀딩스,20230102,유
KOSPI,00136271,신성이엔지,011930,최대주주등소유주식변동신고서,20230102800661,신성이엔지,20230102,유
KOSPI,00129420,까뮤이앤씨,013700,매매거래정지및정지해제(중요내용공시),20230102800672,유가증권시장본부,20230102,유
KOSPI,00117188,효성,004800,영업양도결정(종속회사의주요경영사항),20230102800679,효성,20230102,유
KOSPI,00117188,효성,004800,영업양수결정(종속회사의주요경영사항),20230102800680,효성,20230102,유
KOSPI,00103592,광동제약,009290,[기재정정]생산중단,20230102800702,광동제약,20230102,유정
KOSPI,01199550,HD현대에너지솔루션,322000,연결재무제표기준영업실적등에대한전망(공정공시),20230102800704,HD현대에너지솔루션,20230102,유정
KOSPI,00269940,하나투어,039130,대표이사(대표집행임원)변경(안내공시),20230102800712,하나투어,20230102,유
KOSPI,00683469,일진전기,103590,[기재정정]단일판매ㆍ공급계약체결(자율공시),20230102800714,일진전기,20230102,유
KOSPI,00170558,코웨이,021240,최대주주등소유주식변동신고서,20230102800717,코웨이,20230102,유
KOSPI,00117601,유안타증권,003470,최대주주등소유주식변동신고서,20230102800723,유안타증권,20230102,유
KOSPI,00203290,콜마홀딩스,024720,불성실공시법인지정예고,20230102800732,유가증권시장본부,20230102,유
KOSPI,00115694,DB증권,016610,최대주주등소유주식변동신고서,20230102800735,DB증권,20230102,유
KOSPI,00152862,코오롱,002020,지주회사의자회사편입,20230102800737,코오롱,20230102,유
KOSPI,00877059,삼성바이오로직스,207940,최대주주등소유주식변동신고서,20230102800743,삼성바이오로직스,20230102,유
KOSPI,00168331,온타이드,005320,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),20230102800744,온타이드,20230102,유
KOSPI,00155319,POSCO홀딩스,005490,지주회사의자회사탈퇴,20230102800772,POSCO홀딩스,20230102,유
KOSPI,00114552,도화엔지니어링,002150,최대주주등소유주식변동신고서,20230102800786,도화엔지니어링,20230102,유
KOSPI,00124504,포스코인터내셔널,047050,최대주주등소유주식변동신고서,20230102800799,포스코인터내셔널,20230102,유
KOSPI,00120562,롯데지주,004990,[기재정정]유형자산취득결정(자율공시),20230102800810,롯데지주,20230102,유
KOSPI,00163512,한진,002320,최대주주등소유주식변동신고서,20230102800820,한진,20230102,유
KOSPI,00163761,한창제지,009460,단일판매ㆍ공급계약체결,20230102800837,한창제지,20230102,유정
KOSPI,00855163,미원화학,134380,최대주주등소유주식변동신고서,20230102800838,미원화학,20230102,유
KOSPI,00688996,KB금융,105560,지주회사의자회사탈퇴,20230102800842,KB금융,20230102,유
KOSPI,00171265,파라다이스,034230,연결재무제표기준영업(잠정)실적(공정공시)(월별),20230102900536,파라다이스,20230102,코
KOSPI,00132868,우성머티리얼스,011300,주요사항보고서(유상증자결정),20230102000314,우성머티리얼스,20230103,정
KOSPI,00130684,서울도시가스,017390,임원ㆍ주요주주특정증권등소유상황보고서,20230103000004,대성홀딩스,20230103,
KOSPI,00372873,KTis,058860,신탁계약해지결과보고서,20230103000019,KTis,20230103,
KOSPI,00161046,한독,002390,주식등의대량보유상황보고서(일반),20230103000023,김영진,20230103,
KOSPI,00105873,LG디스플레이,034220,임원ㆍ주요주주특정증권등소유상황보고서,20230103000027,이석현,20230103,
KOSPI,01032413,해성디에스,195870,임원ㆍ주요주주특정증권등소유상황보고서,20230103000030,이동주,20230103,
KOSPI,01032413,해성디에스,195870,임원ㆍ주요주주특정증권등소유상황보고서,20230103000034,김정일,20230103,
KOSPI,00164973,현대해상,001450,주식등의대량보유상황보고서(약식),20230103000041,국민연금공단,20230103,
KOSPI,00138729,아세아제지,002310,주식등의대량보유상황보고서(약식),20230103000043,국민연금공단,20230103,
KOSPI,00154462,아모레퍼시픽홀딩스,002790,주식등의대량보유상황보고서(약식),20230103000048,국민연금공단,20230103,
KOSPI,00152880,코오롱글로벌,003070,주식등의대량보유상황보고서(약식),20230103000053,국민연금공단,20230103,
KOSPI,00157681,롯데정밀화학,004000,주식등의대량보유상황보고서(약식),20230103000056,국민연금공단,20230103,
KOSPI,00145163,파미셀,005690,주식등의대량보유상황보고서(약식),20230103000057,국민연금공단,20230103,
KOSPI,00260383,대한유화,006650,주식등의대량보유상황보고서(약식),20230103000062,국민연금공단,20230103,
KOSPI,00107613,이수페타시스,007660,주식등의대량보유상황보고서(약식),20230103000063,국민연금공단,20230103,
KOSPI,00115694,DB증권,016610,일괄신고추가서류(기타파생결합사채),20230103000065,DB증권,20230103,
KOSPI,00161426,한미사이언스,008930,주식등의대량보유상황보고서(약식),20230103000066,국민연금공단,20230103,
KOSPI,00148896,OCI홀딩스,010060,주식등의대량보유상황보고서(약식),20230103000068,국민연금공단,20230103,
KOSPI,00114093,덕성,004830,신탁계약에의한취득상황보고서,20230103000069,덕성,20230103,
KOSPI,00135917,한화손해보험,000370,임원ㆍ주요주주특정증권등소유상황보고서,20230103000071,박성규,20230103,
KOSPI,00106623,현대위아,011210,주식등의대량보유상황보고서(약식),20230103000072,국민연금공단,20230103,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20230103000075,미래에셋증권,20230103,
KOSPI,00126186,삼성에스디에스,018260,주식등의대량보유상황보고서(약식),20230103000076,국민연금공단,20230103,
KOSPI,00115694,DB증권,016610,일괄신고추가서류(파생결합증권-주가연계증권),20230103000077,DB증권,20230103,
KOSPI,00135917,한화손해보험,000370,임원ㆍ주요주주특정증권등소유상황보고서,20230103000080,서지훈,20230103,
KOSPI,00160302,코스모화학,005420,주식등의대량보유상황보고서(약식),20230103000083,국민연금공단,20230103,
KOSPI,00146861,자화전자,033240,주식등의대량보유상황보고서(약식),20230103000084,국민연금공단,20230103,
KOSPI,00269940,하나투어,039130,주식등의대량보유상황보고서(약식),20230103000086,국민연금공단,20230103,
KOSPI,00105873,LG디스플레이,034220,임원ㆍ주요주주특정증권등소유상황보고서,20230103000100,장재원,20230103,
KOSPI,00120182,NH투자증권,005940,임원ㆍ주요주주특정증권등소유상황보고서,20230103000103,조규상,20230103,
KOSPI,00203315,콘텐트리중앙,036420,주식등의대량보유상황보고서(약식),20230103000104,국민연금공단,20230103,
KOSPI,00120182,NH투자증권,005940,임원ㆍ주요주주특정증권등소유상황보고서,20230103000105,김주형,20230103,
KOSPI,00428251,현대백화점,069960,주식등의대량보유상황보고서(약식),20230103000110,국민연금공단,20230103,
KOSPI,00115694,DB증권,016610,투자설명서(일괄신고),20230103000111,DB증권,20230103,
KOSPI,00113058,한화생명,088350,주식등의대량보유상황보고서(약식),20230103000112,국민연금공단,20230103,
KOSPI,00115694,DB증권,016610,투자설명서(일괄신고),20230103000113,DB증권,20230103,
KOSPI,01009789,코스맥스,192820,주식등의대량보유상황보고서(약식),20230103000117,국민연금공단,20230103,
KOSPI,01042775,HL만도,204320,주식등의대량보유상황보고서(약식),20230103000118,국민연금공단,20230103,
KOSPI,01205851,HD현대일렉트릭,267260,주식등의대량보유상황보고서(약식),20230103000123,국민연금공단,20230103,
KOSPI,00339391,한화시스템,272210,주식등의대량보유상황보고서(약식),20230103000124,국민연금공단,20230103,
KOSPI,01262032,롯데이노베이트,286940,주식등의대량보유상황보고서(약식),20230103000125,국민연금공단,20230103,
KOSPI,01316236,효성화학,298000,주식등의대량보유상황보고서(약식),20230103000126,국민연금공단,20230103,
KOSPI,00166227,화승인더스트리,006060,주식등의대량보유상황보고서(일반),20230103000128,현석호,20230103,
KOSPI,00117212,두산,000150,주식등의대량보유상황보고서(약식),20230103000131,국민연금공단,20230103,
KOSPI,00109286,대동,000490,주식등의대량보유상황보고서(약식),20230103000133,국민연금공단,20230103,
KOSPI,00133812,세방,004360,임원ㆍ주요주주특정증권등소유상황보고서,20230103000134,최종일,20230103,
KOSPI,00117577,오리온홀딩스,001800,주식등의대량보유상황보고서(약식),20230103000135,국민연금공단,20230103,
KOSPI,00105271,케이씨씨,002380,주식등의대량보유상황보고서(약식),20230103000139,국민연금공단,20230103,
KOSPI,00126955,삼양식품,003230,주식등의대량보유상황보고서(약식),20230103000141,국민연금공단,20230103,
KOSPI,00115694,DB증권,016610,임원ㆍ주요주주특정증권등소유상황보고서,20230103000142,박기호,20230103,
KOSPI,00129989,코스모신소재,005070,주식등의대량보유상황보고서(약식),20230103000145,국민연금공단,20230103,
KOSPI,00133812,세방,004360,임원ㆍ주요주주특정증권등소유상황보고서,20230103000146,이지훈,20230103,
KOSPI,00113359,교보증권,030610,증권발행실적보고서,20230103000148,교보증권,20230103,
KOSPI,00115694,DB증권,016610,임원ㆍ주요주주특정증권등소유상황보고서,20230103000151,한인철,20230103,
KOSPI,00105280,현대지에프홀딩스,005440,주식등의대량보유상황보고서(약식),20230103000154,국민연금공단,20230103,
KOSPI,00125521,에스엘,005850,주식등의대량보유상황보고서(약식),20230103000156,국민연금공단,20230103,
KOSPI,00130684,서울도시가스,017390,주식등의대량보유상황보고서(일반),20230103000157,김영민,20230103,
KOSPI,00555874,제주항공,089590,주식등의대량보유상황보고서(약식),20230103000158,국민연금공단,20230103,
KOSPI,00140177,GS리테일,007070,주식등의대량보유상황보고서(약식),20230103000159,국민연금공단,20230103,
KOSPI,00165680,호텔신라,008770,주식등의대량보유상황보고서(약식),20230103000162,국민연금공단,20230103,
KOSPI,00133812,세방,004360,임원ㆍ주요주주특정증권등소유상황보고서,20230103000163,김정호,20230103,
KOSPI,00728638,한세실업,105630,주식등의대량보유상황보고서(일반),20230103000165,한세예스24홀딩스,20230103,
KOSPI,00127857,삼익악기,002450,주식등의대량보유상황보고서(일반),20230103000167,스페코,20230103,
KOSPI,00124197,세아제강지주,003030,주식등의대량보유상황보고서(약식),20230103000168,국민연금공단,20230103,
KOSPI,00150633,지누스,013890,주식등의대량보유상황보고서(약식),20230103000169,국민연금공단,20230103,
KOSPI,00105855,엘에스일렉트릭,010120,주식등의대량보유상황보고서(약식),20230103000173,국민연금공단,20230103,
KOSPI,00140955,한솔케미칼,014680,주식등의대량보유상황보고서(약식),20230103000177,국민연금공단,20230103,
KOSPI,00435297,맥쿼리인프라,088980,주식등의대량보유상황보고서(약식),20230103000179,국민연금공단,20230103,
KOSPI,00159795,한국카본,017960,주식등의대량보유상황보고서(약식),20230103000180,국민연금공단,20230103,
KOSPI,00130772,SBS,034120,주식등의대량보유상황보고서(약식),20230103000183,국민연금공단,20230103,
KOSPI,00372882,KTcs,058850,신탁계약해지결과보고서,20230103000184,KTcs,20230103,
KOSPI,01562589,LX홀딩스,383800,주식등의대량보유상황보고서(약식),20230103000185,국민연금공단,20230103,
KOSPI,00296290,키움증권,039490,주식등의대량보유상황보고서(약식),20230103000189,국민연금공단,20230103,
KOSPI,00631518,SK이노베이션,096770,임원ㆍ주요주주특정증권등소유상황보고서,20230103000190,배기락,20230103,
KOSPI,00115694,DB증권,016610,일괄신고추가서류(기타파생결합사채),20230103000192,DB증권,20230103,
KOSPI,00124504,포스코인터내셔널,047050,주식등의대량보유상황보고서(약식),20230103000196,국민연금공단,20230103,
KOSPI,00133812,세방,004360,임원ㆍ주요주주특정증권등소유상황보고서,20230103000199,허인철,20230103,
KOSPI,00583424,아모레퍼시픽,090430,주식등의대량보유상황보고서(약식),20230103000205,국민연금공단,20230103,
KOSPI,00164478,현대건설,000720,임원ㆍ주요주주특정증권등소유상황보고서,20230103000206,한재형,20230103,
KOSPI,00557508,GKL,114090,주식등의대량보유상황보고서(약식),20230103000207,국민연금공단,20230103,
KOSPI,00164478,현대건설,000720,주식등의대량보유상황보고서(약식),20230103000210,국민연금공단,20230103,
KOSPI,00107987,남해화학,025860,특수관계인으로부터자금차입,20230103000213,남해화학,20230103,공
KOSPI,00767460,PI첨단소재,178920,주식등의대량보유상황보고서(약식),20230103000216,국민연금공단,20230103,
KOSPI,00111722,미래에셋증권,006800,증권발행실적보고서,20230103000217,미래에셋증권,20230103,
KOSPI,01032413,해성디에스,195870,주식등의대량보유상황보고서(약식),20230103000218,국민연금공단,20230103,
KOSPI,00111722,미래에셋증권,006800,증권발행실적보고서,20230103000219,미래에셋증권,20230103,
KOSPI,01535150,SK리츠,395400,주식등의대량보유상황보고서(약식),20230103000220,미래에셋자산운용,20230103,
KOSPI,01060744,한솔제지,213500,주식등의대량보유상황보고서(약식),20230103000221,국민연금공단,20230103,
KOSPI,00162586,한올바이오파마,009420,주식등의대량보유상황보고서(약식),20230103000223,국민연금공단,20230103,
KOSPI,01128613,화승엔터프라이즈,241590,주식등의대량보유상황보고서(약식),20230103000225,국민연금공단,20230103,
KOSPI,00133812,세방,004360,임원ㆍ주요주주특정증권등소유상황보고서,20230103000226,장행수,20230103,
KOSPI,00115694,DB증권,016610,투자설명서(일괄신고),20230103000227,DB증권,20230103,
KOSPI,00105961,LG이노텍,011070,주식등의대량보유상황보고서(약식),20230103000233,국민연금공단,20230103,
KOSPI,01205842,HD건설기계,267270,주식등의대량보유상황보고서(약식),20230103000234,국민연금공단,20230103,
KOSPI,00160588,한화,000880,임원ㆍ주요주주특정증권등소유상황보고서,20230103000235,김도완,20230103,
KOSPI,00653024,진에어,272450,주식등의대량보유상황보고서(약식),20230103000237,국민연금공단,20230103,
KOSPI,00159193,한국전력공사,015760,주식등의대량보유상황보고서(약식),20230103000240,국민연금공단,20230103,
KOSPI,00160588,한화,000880,임원ㆍ주요주주특정증권등소유상황보고서,20230103000242,최정훈,20230103,
KOSPI,00156859,다올투자증권,030210,임원ㆍ주요주주특정증권등소유상황보고서,20230103000243,류재상,20230103,
KOSPI,00159209,한전기술,052690,주식등의대량보유상황보고서(약식),20230103000244,국민연금공단,20230103,
KOSPI,00133812,세방,004360,임원ㆍ주요주주특정증권등소유상황보고서,20230103000245,김근영,20230103,
KOSPI,00156859,다올투자증권,030210,임원ㆍ주요주주특정증권등소유상황보고서,20230103000247,신지윤,20230103,
KOSPI,01702017,유니드비티플러스,446070,주식등의대량보유상황보고서(약식),20230103000252,국민연금공단,20230103,
KOSPI,00156859,다올투자증권,030210,임원ㆍ주요주주특정증권등소유상황보고서,20230103000253,전상원,20230103,
KOSPI,00631518,SK이노베이션,096770,임원ㆍ주요주주특정증권등소유상황보고서,20230103000254,신지선,20230103,
KOSPI,00526599,덴티움,145720,주식등의대량보유상황보고서(약식),20230103000255,국민연금공단,20230103,
KOSPI,00156859,다올투자증권,030210,임원ㆍ주요주주특정증권등소유상황보고서,20230103000257,이원병,20230103,
KOSPI,01524093,DL이앤씨,375500,주식등의대량보유상황보고서(약식),20230103000258,국민연금공단,20230103,
KOSPI,00133812,세방,004360,임원ㆍ주요주주특정증권등소유상황보고서,20230103000260,김학수,20230103,
KOSPI,00126308,삼성E&A,028050,주주총회소집공고,20230103000261,삼성E&A,20230103,
KOSPI,00103176,흥국화재,000540,주식등의대량보유상황보고서(일반),20230103000263,흥국생명보험,20230103,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20230103000266,미래에셋증권,20230103,
KOSPI,00117601,유안타증권,003470,일괄신고추가서류(파생결합증권-주가연계증권),20230103000267,유안타증권,20230103,
KOSPI,00117601,유안타증권,003470,투자설명서(일괄신고),20230103000268,유안타증권,20230103,
KOSPI,01415892,제이알글로벌리츠,348950,주식등의대량보유상황보고서(약식),20230103000270,국민연금공단,20230103,
KOSPI,00165413,롯데케미칼,011170,임원ㆍ주요주주특정증권등소유상황보고서,20230103000271,김교현,20230103,
KOSPI,00133812,세방,004360,임원ㆍ주요주주특정증권등소유상황보고서,20230103000272,최우수,20230103,
KOSPI,00113359,교보증권,030610,일괄신고추가서류(파생결합증권-주가연계증권),20230103000273,교보증권,20230103,
KOSPI,00165413,롯데케미칼,011170,임원ㆍ주요주주특정증권등소유상황보고서,20230103000275,이영준,20230103,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20230103000277,미래에셋증권,20230103,
KOSPI,00113359,교보증권,030610,투자설명서(일괄신고),20230103000278,교보증권,20230103,
KOSPI,00165413,롯데케미칼,011170,임원ㆍ주요주주특정증권등소유상황보고서,20230103000280,황진구,20230103,
KOSPI,00165413,롯데케미칼,011170,임원ㆍ주요주주특정증권등소유상황보고서,20230103000283,김연섭,20230103,
KOSPI,00165413,롯데케미칼,011170,임원ㆍ주요주주특정증권등소유상황보고서,20230103000286,황용석,20230103,
KOSPI,00160232,KSS해운,044450,임원ㆍ주요주주특정증권등소유상황보고서,20230103000287,케이에스에스해운우리사주조합,20230103,
KOSPI,00165413,롯데케미칼,011170,임원ㆍ주요주주특정증권등소유상황보고서,20230103000289,김현옥,20230103,
KOSPI,00165413,롯데케미칼,011170,임원ㆍ주요주주특정증권등소유상황보고서,20230103000291,황민재,20230103,
KOSPI,00126308,삼성E&A,028050,의결권대리행사권유참고서류,20230103000294,삼성E&A,20230103,
KOSPI,00122551,백산,035150,주요사항보고서(자기주식취득결정),20230103000296,백산,20230103,
KOSPI,00165413,롯데케미칼,011170,임원ㆍ주요주주특정증권등소유상황보고서,20230103000301,강종원,20230103,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20230103000306,미래에셋증권,20230103,
KOSPI,00165413,롯데케미칼,011170,임원ㆍ주요주주특정증권등소유상황보고서,20230103000308,박수성,20230103,
KOSPI,00121932,미원상사,002840,임원ㆍ주요주주특정증권등소유상황보고서,20230103000310,미원상사우리사주,20230103,
KOSPI,00133812,세방,004360,임원ㆍ주요주주특정증권등소유상황보고서,20230103000311,김우현,20230103,
KOSPI,00165413,롯데케미칼,011170,임원ㆍ주요주주특정증권등소유상황보고서,20230103000312,임동희,20230103,
KOSPI,00165413,롯데케미칼,011170,임원ㆍ주요주주특정증권등소유상황보고서,20230103000315,신성재,20230103,
KOSPI,00113614,대현,016090,주요사항보고서(영업정지),20230103000321,대현,20230103,
KOSPI,00117230,TYM,002900,주식등의대량보유상황보고서(약식),20230103000322,엠케이에셋,20230103,
KOSPI,00106368,금호석유화학,011780,임원ㆍ주요주주특정증권등소유상황보고서,20230103000325,이중찬,20230103,
KOSPI,00165413,롯데케미칼,011170,임원ㆍ주요주주특정증권등소유상황보고서,20230103000326,윤승호,20230103,
KOSPI,00177199,디씨엠,024090,임원ㆍ주요주주특정증권등소유상황보고서,20230103000327,정동은,20230103,
KOSPI,00155276,포스코퓨처엠,003670,임원ㆍ주요주주특정증권등소유상황보고서,20230103000329,김준형,20230103,
KOSPI,00106623,현대위아,011210,임원ㆍ주요주주특정증권등소유상황보고서,20230103000330,오세화,20230103,
KOSPI,00106368,금호석유화학,011780,임원ㆍ주요주주특정증권등소유상황보고서,20230103000332,양건호,20230103,
