corp_cls,corp_code,corp_name,stock_code,report_nm,rcept_no,flr_nm,rcept_dt,rm
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20220103000090,미래에셋증권,20220103,
KOSPI,00115694,DB증권,016610,투자설명서(일괄신고),20220103000093,DB증권,20220103,
KOSPI,00115694,DB증권,016610,투자설명서(일괄신고),20220103000094,DB증권,20220103,
KOSPI,00164779,SK하이닉스,000660,[첨부정정]주요사항보고서(영업양수결정),20220103000095,SK하이닉스,20220103,정
KOSPI,00104856,삼성증권,016360,투자설명서(일괄신고),20220103000100,삼성증권,20220103,
KOSPI,00120182,NH투자증권,005940,증권발행실적보고서,20220103000103,NH투자증권,20220103,
KOSPI,00120182,NH투자증권,005940,증권발행실적보고서,20220103000104,NH투자증권,20220103,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20220103000106,미래에셋증권,20220103,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20220103000108,미래에셋증권,20220103,
KOSPI,00113359,교보증권,030610,증권발행실적보고서,20220103000109,교보증권,20220103,
KOSPI,00110893,대신증권,003540,일괄신고추가서류(파생결합증권-주가연계증권),20220103000111,대신증권,20220103,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20220103000113,미래에셋증권,20220103,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20220103000115,미래에셋증권,20220103,
KOSPI,00110893,대신증권,003540,투자설명서(일괄신고),20220103000118,대신증권,20220103,
KOSPI,00117601,유안타증권,003470,일괄신고추가서류(파생결합증권-주가연계증권),20220103000119,유안타증권,20220103,
KOSPI,00688996,KB금융,105560,임원ㆍ주요주주특정증권등소유상황보고서,20220103000120,김운태,20220103,
KOSPI,00117601,유안타증권,003470,투자설명서(일괄신고),20220103000122,유안타증권,20220103,
KOSPI,00148610,한화투자증권,003530,증권발행실적보고서,20220103000123,한화투자증권,20220103,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20220103000125,미래에셋증권,20220103,
KOSPI,00113234,대한제당,001790,[기재정정]주요사항보고서(회사분할결정),20220103000129,대한제당,20220103,
KOSPI,00161860,한성기업,003680,주식등의대량보유상황보고서(일반),20220103000130,임우근,20220103,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20220103000131,미래에셋증권,20220103,
KOSPI,00115694,DB증권,016610,일괄신고추가서류(기타파생결합사채),20220103000132,DB증권,20220103,
KOSPI,00109718,사조대림,003960,합병등종료보고서(합병),20220103000133,사조대림,20220103,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20220103000134,미래에셋증권,20220103,
KOSPI,00156859,다올투자증권,030210,임원ㆍ주요주주특정증권등소유상황보고서,20220103000138,홍순관,20220103,
KOSPI,00117601,유안타증권,003470,일괄신고추가서류(기타파생결합사채),20220103000139,유안타증권,20220103,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20220103000140,미래에셋증권,20220103,
KOSPI,00156859,다올투자증권,030210,임원ㆍ주요주주특정증권등소유상황보고서,20220103000145,송화윤,20220103,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20220103000147,미래에셋증권,20220103,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20220103000148,미래에셋증권,20220103,
KOSPI,00120182,NH투자증권,005940,증권발행실적보고서,20220103000151,NH투자증권,20220103,
KOSPI,00117601,유안타증권,003470,투자설명서(일괄신고),20220103000153,유안타증권,20220103,
KOSPI,00115694,DB증권,016610,투자설명서(일괄신고),20220103000154,DB증권,20220103,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20220103000163,미래에셋증권,20220103,
KOSPI,00508344,SK디앤디,210980,합병등종료보고서(분할),20220103000165,SK디앤디,20220103,
KOSPI,00113359,교보증권,030610,[기재정정]증권발행실적보고서,20220103000168,교보증권,20220103,
KOSPI,01032413,해성디에스,195870,임원ㆍ주요주주특정증권등소유상황보고서,20220103000176,이원호,20220103,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20220103000182,미래에셋증권,20220103,
KOSPI,00296290,키움증권,039490,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20220103000184,키움증권,20220103,
KOSPI,00296290,키움증권,039490,투자설명서(일괄신고),20220103000186,키움증권,20220103,
KOSPI,00136721,신영증권,001720,주식등의대량보유상황보고서(약식),20220103000188,코리안리,20220103,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20220103000190,미래에셋증권,20220103,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20220103000191,미래에셋증권,20220103,
KOSPI,00104856,삼성증권,016360,증권발행실적보고서,20220103000193,삼성증권,20220103,
KOSPI,00115612,동부건설,005960,주요사항보고서(유상증자결정),20220103000196,동부건설,20220103,
KOSPI,00117601,유안타증권,003470,일괄신고추가서류(기타파생결합사채),20220103000200,유안타증권,20220103,
KOSPI,01596425,SK스퀘어,402340,임원ㆍ주요주주특정증권등소유상황보고서,20220103000201,이헌,20220103,
KOSPI,00117601,유안타증권,003470,투자설명서(일괄신고),20220103000203,유안타증권,20220103,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20220103000205,미래에셋증권,20220103,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20220103000215,미래에셋증권,20220103,
KOSPI,00362441,현대오토에버,307950,임원ㆍ주요주주특정증권등소유상황보고서,20220103000216,강동식,20220103,
KOSPI,00362441,현대오토에버,307950,임원ㆍ주요주주특정증권등소유상황보고서,20220103000220,김창수,20220103,
KOSPI,00983271,NHN,181710,임원ㆍ주요주주특정증권등소유상황보고서,20220103000221,김동훈,20220103,
KOSPI,00106119,금양,001570,임원ㆍ주요주주특정증권등소유상황보고서,20220103000222,박근혁,20220103,
KOSPI,00983271,NHN,181710,임원ㆍ주요주주특정증권등소유상황보고서,20220103000228,박종근,20220103,
KOSPI,00149804,디와이에이,002880,임원ㆍ주요주주특정증권등소유상황보고서,20220103000229,박영우,20220103,
KOSPI,01576102,미래에셋글로벌리츠,396690,주식등의대량보유상황보고서(약식),20220103000233,미래에셋자산운용,20220103,
KOSPI,01205842,HD건설기계,267270,합병등종료보고서(영업양수도),20220103000234,HD건설기계,20220103,정
KOSPI,00544452,이리츠코크렙,088260,주식등의대량보유상황보고서(약식),20220103000240,미래에셋자산운용,20220103,
KOSPI,00117601,유안타증권,003470,일괄신고추가서류(기타파생결합사채),20220103000241,유안타증권,20220103,
KOSPI,00372873,KTis,058860,임원ㆍ주요주주특정증권등소유상황보고서,20220103000247,고윤전,20220103,
KOSPI,00161426,한미사이언스,008930,임원ㆍ주요주주특정증권등소유상황보고서,20220103000251,임주현,20220103,
KOSPI,00161426,한미사이언스,008930,주식등의대량보유상황보고서(일반),20220103000252,송영숙,20220103,
KOSPI,00117601,유안타증권,003470,투자설명서(일괄신고),20220103000253,유안타증권,20220103,
KOSPI,00156859,다올투자증권,030210,주식등의대량보유상황보고서(일반),20220103000261,이병철,20220103,
KOSPI,00583424,아모레퍼시픽,090430,자기주식취득결과보고서,20220103000270,아모레퍼시픽,20220103,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20220103000273,미래에셋증권,20220103,
KOSPI,00266961,NAVER,035420,주요사항보고서(자기주식처분결정),20220103000274,NAVER,20220103,
KOSPI,00156859,다올투자증권,030210,임원ㆍ주요주주특정증권등소유상황보고서,20220103000278,김형남,20220103,
KOSPI,00422895,세이브존I&C,067830,주식등의대량보유상황보고서(일반),20220103000279,세이브존,20220103,
KOSPI,00398701,엘앤에프,066970,임원ㆍ주요주주특정증권등소유상황보고서,20220103000286,장성균,20220103,
KOSPI,00349097,케이티스카이라이프,053210,임원ㆍ주요주주특정증권등소유상황보고서,20220103000287,정훈,20220103,
KOSPI,00125150,SGC에너지,005090,[기재정정]동일인등출자계열회사와의상품ㆍ용역거래,20220103000289,SGC에너지,20220103,공
KOSPI,00126089,DH오토넥스,000300,주식등의대량보유상황보고서(일반),20220103000302,대유홀딩스,20220103,
KOSPI,00129679,녹십자,006280,임원ㆍ주요주주특정증권등소유상황보고서,20220103000303,남궁현,20220103,
KOSPI,00149804,디와이에이,002880,주식등의대량보유상황보고서(일반),20220103000307,대유홀딩스,20220103,
KOSPI,00148984,시알홀딩스,000480,합병등종료보고서(합병),20220103000314,시알홀딩스,20220103,정
KOSPI,00169048,HLB글로벌,003580,[기재정정]주식등의대량보유상황보고서(일반),20220103000336,진양곤,20220103,
KOSPI,00126380,삼성전자,005930,임원ㆍ주요주주특정증권등소유상황보고서,20220103000348,박찬훈,20220103,
KOSPI,00631518,SK이노베이션,096770,임원ㆍ주요주주특정증권등소유상황보고서,20220103000351,권영수,20220103,
KOSPI,00163196,한일철강,002220,주식등의대량보유상황보고서(일반),20220103000357,엄정헌,20220103,
KOSPI,00129679,녹십자,006280,주식등의대량보유상황보고서(일반),20220103000358,녹십자홀딩스,20220103,
KOSPI,00631518,SK이노베이션,096770,임원ㆍ주요주주특정증권등소유상황보고서,20220103000362,박재한,20220103,
KOSPI,00164830,HD한국조선해양,009540,연결재무제표기준영업실적등에대한전망(공정공시)(자회사의 주요경영사항),20220103800002,HD한국조선해양,20220103,유
KOSPI,01390344,HD현대중공업,329180,영업실적등에대한전망(공정공시),20220103800003,HD현대중공업,20220103,유
KOSPI,00828497,한미약품,128940,투자판단관련주요경영사항,20220103800030,한미약품,20220103,유정
KOSPI,00161426,한미사이언스,008930,투자판단관련주요경영사항(자회사의 주요경영사항),20220103800043,한미사이언스,20220103,유정
KOSPI,00339391,한화시스템,272210,단일판매ㆍ공급계약체결,20220103800095,한화시스템,20220103,유
KOSPI,00108241,농심,004370,대표이사(대표집행임원)변경(안내공시),20220103800118,농심,20220103,유
KOSPI,01310269,IPARK현대산업개발,294870,단일판매ㆍ공급계약체결,20220103800119,IPARK현대산업개발,20220103,유
KOSPI,00126089,DH오토넥스,000300,최대주주등소유주식변동신고서,20220103800124,DH오토넥스,20220103,유
KOSPI,00164636,HDC,012630,단일판매ㆍ공급계약체결(자회사의 주요경영사항),20220103800125,HDC,20220103,유
KOSPI,00115612,동부건설,005960,단일판매ㆍ공급계약체결,20220103800138,동부건설,20220103,유정
KOSPI,00164742,현대자동차,005380,대표이사(대표집행임원)변경(안내공시),20220103800139,현대자동차,20220103,유
KOSPI,01205851,HD현대일렉트릭,267260,연결재무제표기준영업실적등에대한전망(공정공시),20220103800187,HD현대일렉트릭,20220103,유
KOSPI,01316236,효성화학,298000,단일판매ㆍ공급계약체결,20220103800201,효성화학,20220103,유
KOSPI,00135795,신도리코,029530,최대주주등소유주식변동신고서,20220103800210,신도리코,20220103,유
KOSPI,00135795,신도리코,029530,대표이사(대표집행임원)변경(안내공시),20220103800211,신도리코,20220103,유
KOSPI,00427483,대웅제약,069620,대표이사(대표집행임원)변경(안내공시),20220103800228,대웅제약,20220103,유
KOSPI,00816544,토니모리,214420,유상증자결정(종속회사의주요경영사항),20220103800234,토니모리,20220103,유
KOSPI,00117726,DYP,092780,[기재정정]단일판매ㆍ공급계약체결,20220103800235,DYP,20220103,유정
KOSPI,00112679,대창단조,015230,임시주주총회결과,20220103800256,대창단조,20220103,유
KOSPI,00115612,동부건설,005960,단일판매ㆍ공급계약체결,20220103800268,동부건설,20220103,유
KOSPI,00126371,삼성전기,009150,최대주주등소유주식변동신고서,20220103800315,삼성전기,20220103,유
KOSPI,00143314,에이엔피,015260,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),20220103800320,에이엔피,20220103,유
KOSPI,00143314,에이엔피,015260,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),20220103800321,에이엔피,20220103,유
KOSPI,00129420,까뮤이앤씨,013700,단일판매ㆍ공급계약체결,20220103800324,까뮤이앤씨,20220103,유정
KOSPI,00138242,KG모빌리티,003620,영업(잠정)실적(공정공시),20220103800333,KG모빌리티,20220103,유
KOSPI,01524093,DL이앤씨,375500,단일판매ㆍ공급계약체결,20220103800346,DL이앤씨,20220103,유
KOSPI,00854997,에스디바이오센서,137310,단일판매ㆍ공급계약체결,20220103800360,에스디바이오센서,20220103,유정
KOSPI,00164742,현대자동차,005380,영업실적등에대한전망(공정공시),20220103800371,현대자동차,20220103,유
KOSPI,00129509,한익스프레스,014130,타인에대한채무보증결정,20220103800374,한익스프레스,20220103,유
KOSPI,00164742,현대자동차,005380,영업(잠정)실적(공정공시),20220103800376,현대자동차,20220103,유
KOSPI,00148276,제일기획,030000,최대주주등소유주식변동신고서,20220103800379,제일기획,20220103,유
KOSPI,00156859,다올투자증권,030210,최대주주등소유주식변동신고서,20220103800385,다올투자증권,20220103,유
KOSPI,00106641,기아,000270,영업(잠정)실적(공정공시),20220103800387,기아,20220103,유
KOSPI,00155276,포스코퓨처엠,003670,단일판매ㆍ공급계약체결,20220103800388,포스코퓨처엠,20220103,유
KOSPI,00106641,기아,000270,영업실적등에대한전망(공정공시),20220103800390,기아,20220103,유
KOSPI,00583442,노루페인트,090350,최대주주등소유주식변동신고서,20220103800392,노루페인트,20220103,유
KOSPI,00106641,기아,000270,기업설명회(IR)개최(안내공시),20220103800406,기아,20220103,유
KOSPI,00138516,아남전자,008700,타인에대한채무보증결정,20220103800420,아남전자,20220103,유
KOSPI,01430475,코람코라이프인프라리츠,357120,매출액또는손익구조30%(대규모법인은15%)이상변경,20220103800436,코람코라이프인프라리츠,20220103,유
KOSPI,00121969,에쓰씨엔지니어링,023960,[기재정정]전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),20220103800448,에쓰씨엔지니어링,20220103,유
KOSPI,00121969,에쓰씨엔지니어링,023960,[기재정정]전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),20220103800452,에쓰씨엔지니어링,20220103,유
KOSPI,00161426,한미사이언스,008930,최대주주등소유주식변동신고서,20220103800460,한미사이언스,20220103,유
KOSPI,00139214,삼성화재해상보험,000810,최대주주등소유주식변동신고서,20220103800464,삼성화재해상보험,20220103,유
KOSPI,00113997,롯데에너지머티리얼즈,020150,[기재정정]유상증자결정(종속회사의주요경영사항),20220103800509,롯데에너지머티리얼즈,20220103,유
KOSPI,00140131,키다리스튜디오,020120,최대주주등소유주식변동신고서,20220103800531,키다리스튜디오,20220103,유
KOSPI,01199550,HD현대에너지솔루션,322000,연결재무제표기준영업실적등에대한전망(공정공시),20220103800532,HD현대에너지솔루션,20220103,유
KOSPI,00126292,삼성카드,029780,최대주주등소유주식변동신고서,20220103800568,삼성카드,20220103,유
KOSPI,00104856,삼성증권,016360,최대주주등소유주식변동신고서,20220103800576,삼성증권,20220103,유
KOSPI,00111111,대양금속,009190,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),20220103800579,대양금속,20220103,유
KOSPI,00122825,프리티,006490,최대주주등소유주식변동신고서,20220103800597,프리티,20220103,유
KOSPI,00138279,S-Oil,010950,[기재정정]단일판매ㆍ공급계약체결,20220103800600,S-Oil,20220103,유정
KOSPI,00186559,아이티센씨티에스,031820,타법인주식및출자증권취득결정,20220103800616,아이티센씨티에스,20220103,유
KOSPI,00152385,에이프로젠,007460,투자판단관련주요경영사항(특허취득),20220103800623,에이프로젠,20220103,유
KOSPI,00126478,삼성중공업,010140,최대주주등소유주식변동신고서,20220103800646,삼성중공업,20220103,유
KOSPI,00860332,메리츠금융지주,138040,최대주주등소유주식변동신고서,20220103800656,메리츠금융지주,20220103,유
KOSPI,00163196,한일철강,002220,최대주주등소유주식변동신고서,20220103800658,한일철강,20220103,유
KOSPI,00480367,SK오션플랜트,100090,단일판매ㆍ공급계약체결,20220103900146,SK오션플랜트,20220103,코
KOSPI,00111722,미래에셋증권,006800,증권발행실적보고서,20220104000012,미래에셋증권,20220104,
KOSPI,00120182,NH투자증권,005940,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20220104000014,NH투자증권,20220104,
KOSPI,00104856,삼성증권,016360,증권발행실적보고서,20220104000015,삼성증권,20220104,
KOSPI,00148610,한화투자증권,003530,증권발행실적보고서,20220104000022,한화투자증권,20220104,
KOSPI,00120182,NH투자증권,005940,투자설명서(일괄신고),20220104000025,NH투자증권,20220104,
KOSPI,00120182,NH투자증권,005940,증권발행실적보고서,20220104000028,NH투자증권,20220104,
KOSPI,00120182,NH투자증권,005940,증권발행실적보고서,20220104000029,NH투자증권,20220104,
KOSPI,00303217,우진플라임,049800,주식등의대량보유상황보고서(약식),20220104000030,BARCLAYSCAPITALSECURITIESLTD,20220104,
KOSPI,00161693,한샘,009240,임원ㆍ주요주주특정증권등소유상황보고서,20220104000031,손영동,20220104,
KOSPI,00136721,신영증권,001720,증권발행실적보고서,20220104000032,신영증권,20220104,
KOSPI,00115612,동부건설,005960,주식등의대량보유상황보고서(일반),20220104000033,키스톤에코프라임,20220104,
KOSPI,00113234,대한제당,001790,합병등종료보고서(분할),20220104000051,대한제당,20220104,
KOSPI,00132211,SUN&L,002820,합병등종료보고서(합병),20220104000053,SUN&L,20220104,정
KOSPI,00631518,SK이노베이션,096770,임원ㆍ주요주주특정증권등소유상황보고서,20220104000055,선우성윤,20220104,
KOSPI,00631518,SK이노베이션,096770,임원ㆍ주요주주특정증권등소유상황보고서,20220104000065,이우현,20220104,
KOSPI,00256955,테이팩스,055490,주식등의대량보유상황보고서(약식),20220104000074,한국투자밸류자산운용,20220104,
KOSPI,00113359,교보증권,030610,증권발행실적보고서,20220104000075,교보증권,20220104,
KOSPI,00164645,HMM,011200,주식등의대량보유상황보고서(일반),20220104000076,한국산업은행,20220104,
KOSPI,00113359,교보증권,030610,증권발행실적보고서,20220104000077,교보증권,20220104,
KOSPI,00104856,삼성증권,016360,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20220104000080,삼성증권,20220104,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20220104000081,미래에셋증권,20220104,
KOSPI,00129387,SP삼화,000390,임원ㆍ주요주주특정증권등소유상황보고서,20220104000083,황재호,20220104,
KOSPI,00104856,삼성증권,016360,투자설명서(일괄신고),20220104000085,삼성증권,20220104,
KOSPI,00300548,현대리바트,079430,임원ㆍ주요주주특정증권등소유상황보고서,20220104000086,위전수,20220104,
KOSPI,00155319,POSCO홀딩스,005490,[첨부정정]주요사항보고서(회사분할결정),20220104000087,POSCO홀딩스,20220104,
KOSPI,00120182,NH투자증권,005940,일괄신고추가서류(파생결합증권-주가연계증권),20220104000088,NH투자증권,20220104,
KOSPI,00120182,NH투자증권,005940,투자설명서(일괄신고),20220104000092,NH투자증권,20220104,
KOSPI,00631518,SK이노베이션,096770,임원ㆍ주요주주특정증권등소유상황보고서,20220104000098,함형택,20220104,
KOSPI,00631518,SK이노베이션,096770,임원ㆍ주요주주특정증권등소유상황보고서,20220104000101,김정민,20220104,
KOSPI,00688996,KB금융,105560,임원ㆍ주요주주특정증권등소유상황보고서,20220104000107,정문철,20220104,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20220104000111,미래에셋증권,20220104,
KOSPI,00136721,신영증권,001720,일괄신고추가서류(파생결합증권-주가연계증권),20220104000124,신영증권,20220104,
KOSPI,00131054,유진증권,001200,일괄신고추가서류(파생결합증권-주가연계증권),20220104000133,유진증권,20220104,
KOSPI,00104856,삼성증권,016360,증권발행실적보고서,20220104000137,삼성증권,20220104,
KOSPI,00129989,코스모신소재,005070,주식등의대량보유상황보고서(일반),20220104000138,코스모화학,20220104,
KOSPI,00631518,SK이노베이션,096770,임원ㆍ주요주주특정증권등소유상황보고서,20220104000147,이성협,20220104,
KOSPI,00296290,키움증권,039490,일괄신고추가서류(파생결합증권-주가연계증권),20220104000160,키움증권,20220104,
KOSPI,00296290,키움증권,039490,증권발행실적보고서,20220104000164,키움증권,20220104,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20220104000170,미래에셋증권,20220104,
KOSPI,00113359,교보증권,030610,일괄신고추가서류(파생결합증권-주가연계증권),20220104000171,교보증권,20220104,
KOSPI,00131054,유진증권,001200,투자설명서(일괄신고),20220104000174,유진증권,20220104,
KOSPI,00296290,키움증권,039490,투자설명서(일괄신고),20220104000177,키움증권,20220104,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(파생결합증권-주가연계증권),20220104000188,미래에셋증권,20220104,
KOSPI,00120182,NH투자증권,005940,일괄신고추가서류(파생결합증권-주가연계증권),20220104000192,NH투자증권,20220104,
KOSPI,00113359,교보증권,030610,투자설명서(일괄신고),20220104000197,교보증권,20220104,
KOSPI,00159698,지역난방공사,071320,임원ㆍ주요주주특정증권등소유상황보고서,20220104000212,조용신,20220104,
KOSPI,00117498,스틱인베스트먼트,026890,임원ㆍ주요주주특정증권등소유상황보고서,20220104000213,이경형,20220104,
KOSPI,00117498,스틱인베스트먼트,026890,임원ㆍ주요주주특정증권등소유상황보고서,20220104000214,박기수,20220104,
KOSPI,00117498,스틱인베스트먼트,026890,임원ㆍ주요주주특정증권등소유상황보고서,20220104000216,채진호,20220104,
KOSPI,00140131,키다리스튜디오,020120,주식등의대량보유상황보고서(일반),20220104000223,다우데이타,20220104,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20220104000224,미래에셋증권,20220104,
KOSPI,00266961,NAVER,035420,자기주식처분결과보고서,20220104000225,NAVER,20220104,
KOSPI,00159023,SK텔레콤,017670,임원ㆍ주요주주특정증권등소유상황보고서,20220104000227,윤재웅,20220104,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20220104000228,미래에셋증권,20220104,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20220104000232,미래에셋증권,20220104,
KOSPI,00158307,롯데하이마트,071840,임원ㆍ주요주주특정증권등소유상황보고서,20220104000235,신재열,20220104,
KOSPI,01032413,해성디에스,195870,임원ㆍ주요주주특정증권등소유상황보고서,20220104000237,정재구,20220104,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20220104000238,미래에셋증권,20220104,
KOSPI,00144818,유유제약,000220,주식등의대량보유상황보고서(일반),20220104000243,유원상,20220104,
KOSPI,01032413,해성디에스,195870,임원ㆍ주요주주특정증권등소유상황보고서,20220104000245,임명수,20220104,
KOSPI,00111722,미래에셋증권,006800,일괄신고추가서류(기타파생결합사채),20220104000248,미래에셋증권,20220104,
KOSPI,00159023,SK텔레콤,017670,임원ㆍ주요주주특정증권등소유상황보고서,20220104000251,허진,20220104,
KOSPI,00111722,미래에셋증권,006800,증권발행실적보고서,20220104000254,미래에셋증권,20220104,
KOSPI,01032413,해성디에스,195870,임원ㆍ주요주주특정증권등소유상황보고서,20220104000265,정재은,20220104,
KOSPI,00120182,NH투자증권,005940,일괄신고추가서류(파생결합증권-주가연계증권),20220104000271,NH투자증권,20220104,
KOSPI,00163196,한일철강,002220,임원ㆍ주요주주특정증권등소유상황보고서,20220104000273,엄신영,20220104,
KOSPI,01032413,해성디에스,195870,임원ㆍ주요주주특정증권등소유상황보고서,20220104000275,서수은,20220104,
KOSPI,00120182,NH투자증권,005940,투자설명서(일괄신고),20220104000276,NH투자증권,20220104,
KOSPI,00115977,아이에스동서,010780,자기주식처분결과보고서,20220104000277,아이에스동서,20220104,
KOSPI,00144720,와이투솔루션,011690,임원ㆍ주요주주특정증권등소유상황보고서,20220104000278,박홍석,20220104,
KOSPI,00136721,신영증권,001720,투자설명서(일괄신고),20220104000288,신영증권,20220104,
KOSPI,00115977,아이에스동서,010780,임원ㆍ주요주주특정증권등소유상황보고서,20220104000292,김영훈,20220104,
KOSPI,00131832,SK디스커버리,006120,독립이사의선임ㆍ해임또는중도퇴임에관한신고,20220104000296,SK디스커버리,20220104,
KOSPI,00115977,아이에스동서,010780,임원ㆍ주요주주특정증권등소유상황보고서,20220104000298,허석헌,20220104,
KOSPI,00120182,NH투자증권,005940,투자설명서(일괄신고),20220104000299,NH투자증권,20220104,
KOSPI,00120182,NH투자증권,005940,일괄신고추가서류(파생결합증권-주가연계증권),20220104000300,NH투자증권,20220104,
KOSPI,00503668,LIG디펜스앤에어로스페이스,079550,주식등의대량보유상황보고서(일반),20220104000303,엘아이지,20220104,
KOSPI,00115977,아이에스동서,010780,임원ㆍ주요주주특정증권등소유상황보고서,20220104000304,김갑진,20220104,
KOSPI,00203315,콘텐트리중앙,036420,주식등의대량보유상황보고서(일반),20220104000306,중앙홀딩스,20220104,
KOSPI,00131832,SK디스커버리,006120,임원ㆍ주요주주특정증권등소유상황보고서,20220104000308,최재영,20220104,
KOSPI,00115977,아이에스동서,010780,임원ㆍ주요주주특정증권등소유상황보고서,20220104000310,정원호,20220104,
KOSPI,00111722,미래에셋증권,006800,투자설명서(일괄신고),20220104000311,미래에셋증권,20220104,
KOSPI,00115977,아이에스동서,010780,임원ㆍ주요주주특정증권등소유상황보고서,20220104000314,이치헌,20220104,
KOSPI,00120182,NH투자증권,005940,투자설명서(일괄신고),20220104000316,NH투자증권,20220104,
KOSPI,00113359,교보증권,030610,일괄신고추가서류(파생결합증권-주가연계증권),20220104000318,교보증권,20220104,
KOSPI,00219574,코스맥스비티아이,044820,임원ㆍ주요주주특정증권등소유상황보고서,20220104000320,이경수,20220104,
KOSPI,00113359,교보증권,030610,투자설명서(일괄신고),20220104000321,교보증권,20220104,
