date,ticker,name,p20,p60,rank20,rank60,train_cutoff20,train_cutoff60
2026-09-22,0126Z0,삼성에피스홀딩스,0.028755125493851858,0.023394712196363885,81,91,2025-11-27,2025-10-28
2026-09-22,012750,에스원,0.018872432193978404,-0.011790708415400447,139,231,2025-11-27,2025-10-28
2026-09-22,014620,성광벤드,-0.010710523828181717,-0.0017294615124201322,252,199,2025-11-27,2025-10-28
2026-09-22,014680,한솔케미칼,0.014537878050964625,0.005187746332082795,161,173,2025-11-27,2025-10-28
2026-09-22,015760,한국전력,0.034373879339264855,0.04506193867723575,53,36,2025-11-27,2025-10-28
2026-09-22,016360,삼성증권,0.02800933762378615,0.018970657546587725,86,120,2025-11-27,2025-10-28
2026-09-22,017670,SK텔레콤,0.04757652483554304,0.029813968048987224,16,66,2025-11-27,2025-10-28
2026-09-22,017800,현대엘리베이터,0.0578785683289126,0.05069519880714241,6,25,2025-11-27,2025-10-28
2026-09-22,017900,광전자,-0.0754287268598438,-0.13528579270995142,335,341,2025-11-27,2025-10-28
2026-09-22,017960,한국카본,0.041571927288488686,0.08638486422140283,36,2,2025-11-27,2025-10-28
2026-09-22,018260,삼성에스디에스,0.00931913094581673,0.0006466597220563617,187,188,2025-11-27,2025-10-28
2026-09-22,018880,한온시스템,0.048170713698326546,0.04915305723774032,13,30,2025-11-27,2025-10-28
2026-09-22,020150,롯데에너지머티리얼즈,-0.049795670612908585,-0.031438848169319716,318,288,2025-11-27,2025-10-28
2026-09-22,021240,코웨이,0.00025342746439539456,-0.02075895402613921,211,257,2025-11-27,2025-10-28
2026-09-22,022100,포스코DX,0.026133186114133723,0.005630102523518656,94,171,2025-11-27,2025-10-28
2026-09-22,023160,태광,-0.01723219607695214,-0.011506347223763402,269,229,2025-11-27,2025-10-28
2026-09-22,023530,롯데쇼핑,0.009605760216482752,-0.00037143256587747725,185,192,2025-11-27,2025-10-28
2026-09-22,024110,기업은행,0.040953338158974235,0.026105555724303044,37,78,2025-11-27,2025-10-28
2026-09-22,028050,삼성E&A,0.011883943280568687,-0.0013624113214280725,172,196,2025-11-27,2025-10-28
2026-09-22,028260,삼성물산,0.024793433620529923,0.0010677521970526595,100,186,2025-11-27,2025-10-28
2026-09-22,028300,HLB,-0.000383959760545867,0.012460131117811505,219,150,2025-11-27,2025-10-28
2026-09-22,028670,팬오션,-0.003920291672932978,-0.029365658139496847,230,283,2025-11-27,2025-10-28
2026-09-22,029780,삼성카드,0.04508793912234167,0.0468392270115367,25,32,2025-11-27,2025-10-28
2026-09-22,030000,제일기획,0.04538750370817589,0.045325831966056766,23,35,2025-11-27,2025-10-28
2026-09-22,030200,KT,0.030480469072398292,-0.004397741491693775,71,205,2025-11-27,2025-10-28
2026-09-22,030530,원익홀딩스,-0.029804389803166256,-0.09742731150402911,295,337,2025-11-27,2025-10-28
2026-09-22,031980,피에스케이홀딩스,-0.0350800979425352,-0.06438118922811553,303,326,2025-11-27,2025-10-28
2026-09-22,032350,롯데관광개발,0.0459686314210335,0.0696218811391985,19,8,2025-11-27,2025-10-28
2026-09-22,032500,케이엠더블유,-0.01562898800946371,-0.008886638026448117,266,219,2025-11-27,2025-10-28
2026-09-22,032640,LG유플러스,0.030291587158771588,0.018225143092080266,74,124,2025-11-27,2025-10-28
2026-09-22,032820,우리기술,0.0025667916358544578,-0.06279364646102595,205,323,2025-11-27,2025-10-28
2026-09-22,032830,삼성생명,0.015087332690222863,-0.006301023516966709,159,211,2025-11-27,2025-10-28
2026-09-22,033100,제룡전기,0.008103556425512824,0.028115043236855073,192,72,2025-11-27,2025-10-28
2026-09-22,033640,네패스,-0.03388340603923378,-0.03368050127827663,301,293,2025-11-27,2025-10-28
2026-09-22,033780,KT&G,0.030056350458274005,0.0023599061029451938,76,181,2025-11-27,2025-10-28
2026-09-22,033790,피노,-0.02692391915768187,-0.06829291408517316,288,328,2025-11-27,2025-10-28
2026-09-22,034020,두산에너빌리티,-0.0012696727647785156,0.02554093870412777,220,83,2025-11-27,2025-10-28
2026-09-22,034220,LG디스플레이,0.044685805434221515,0.06452422223036862,26,9,2025-11-27,2025-10-28
2026-09-22,034230,파라다이스,0.03378967333671919,0.07026047939100774,57,7,2025-11-27,2025-10-28
2026-09-22,034730,SK,0.010635951523489135,0.0020551194506672954,182,183,2025-11-27,2025-10-28
2026-09-22,035250,강원랜드,0.031349195190781554,0.03468564372212573,67,55,2025-11-27,2025-10-28
2026-09-22,035420,NAVER,0.021538029312329496,0.023964910717257266,124,88,2025-11-27,2025-10-28
2026-09-22,035720,카카오,0.035398766693240796,0.022160905214162,50,97,2025-11-27,2025-10-28
2026-09-22,035760,CJ ENM,0.024636577720231933,0.03148470794054653,103,61,2025-11-27,2025-10-28
2026-09-22,035900,JYP Ent.,0.06315244143652503,0.05858478223474461,1,14,2025-11-27,2025-10-28
2026-09-22,036460,한국가스공사,0.04370824339963593,-0.00661319934314245,30,212,2025-11-27,2025-10-28
2026-09-22,036540,SFA반도체,0.04845230550775696,-0.04363132050885907,11,306,2025-11-27,2025-10-28
2026-09-22,036570,NC,0.02455627079257537,0.006113839047176657,104,168,2025-11-27,2025-10-28
2026-09-22,036810,에프에스티,-0.0073488540361271665,-0.0015459540796552921,243,198,2025-11-27,2025-10-28
2026-09-22,036930,주성엔지니어링,-0.056033664742624854,-0.08313360160442669,323,334,2025-11-27,2025-10-28
2026-09-22,039030,이오테크닉스,-0.0033085001750663297,0.01707827148262837,228,128,2025-11-27,2025-10-28
2026-09-22,039200,오스코텍,0.01071236784042269,0.013397433603977039,181,147,2025-11-27,2025-10-28
2026-09-22,039490,키움증권,0.022674058989361274,0.029965772316283716,113,65,2025-11-27,2025-10-28
2026-09-22,041510,에스엠,0.012993106255444323,0.011018098092762812,167,152,2025-11-27,2025-10-28
2026-09-22,041830,인바디,0.018011979474752884,-4.029423620852931e-05,146,191,2025-11-27,2025-10-28
2026-09-22,042660,한화오션,0.03304444557441215,0.05876150068912732,61,13,2025-11-27,2025-10-28
2026-09-22,042700,한미반도체,-0.03689701510347276,-0.041579917586268965,305,304,2025-11-27,2025-10-28
2026-09-22,043260,성호전자,-0.1036912976580307,-0.13977261761775994,343,344,2025-11-27,2025-10-28
2026-09-22,044490,태웅,-0.08051931587103472,-0.09294498175411166,336,335,2025-11-27,2025-10-28
2026-09-22,047040,대우건설,-0.01894480409463171,-0.04024417608053928,275,301,2025-11-27,2025-10-28
2026-09-22,047050,포스코인터내셔널,0.010159758862969135,0.02145906401523896,183,105,2025-11-27,2025-10-28
2026-09-22,047810,한국항공우주,0.009322965889374531,0.013611367869489193,186,146,2025-11-27,2025-10-28
2026-09-22,048410,현대바이오,0.014032669792566505,0.0026760387123057404,163,180,2025-11-27,2025-10-28
2026-09-22,050890,쏠리드,-0.033390251549187594,-0.004237684111398863,299,204,2025-11-27,2025-10-28
2026-09-22,051600,한전KPS,0.025507787283803922,0.029572655219055697,98,68,2025-11-27,2025-10-28
2026-09-22,051900,LG생활건강,0.004561551755097355,-0.030559653353741698,199,287,2025-11-27,2025-10-28
2026-09-22,051910,LG화학,0.012479339207627175,0.015116872748669819,169,134,2025-11-27,2025-10-28
2026-09-22,052690,한전기술,-0.03443759781517188,-0.03885221011726364,302,298,2025-11-27,2025-10-28
2026-09-22,053800,안랩,0.014022010426881408,0.0028200761291052893,164,179,2025-11-27,2025-10-28
2026-09-22,055550,신한지주,0.021110390709549866,-0.018200051533716795,127,253,2025-11-27,2025-10-28
2026-09-22,056190,SFA,0.010728966567704022,-0.01142029034524377,180,228,2025-11-27,2025-10-28
2026-09-22,058470,리노공업,-0.014315941425147005,0.020801294661907895,262,108,2025-11-27,2025-10-28
2026-09-22,058610,에스피지,0.017301746487767364,0.019705418362479143,149,113,2025-11-27,2025-10-28
2026-09-22,059090,미코,-0.02718777190609608,-0.044266745924560764,289,308,2025-11-27,2025-10-28
2026-09-22,060370,LS마린솔루션,-0.00931587306540696,-0.0060120880296463085,247,209,2025-11-27,2025-10-28
2026-09-22,062040,산일전기,-0.051414664025853256,-0.02988540625306255,322,284,2025-11-27,2025-10-28
2026-09-22,064290,인텍플러스,-0.04521553914334841,-0.06336631338800167,312,324,2025-11-27,2025-10-28
2026-09-22,064350,현대로템,0.0263754747392725,0.04077518265028254,93,43,2025-11-27,2025-10-28
2026-09-22,064400,LG씨엔에스,0.0037665015716710263,0.007242299461689126,202,165,2025-11-27,2025-10-28
2026-09-22,064760,티씨케이,-0.01410269863929886,-0.03208981319968717,261,290,2025-11-27,2025-10-28
2026-09-22,065350,신성델타테크,0.02468690388099425,0.0559212808752947,102,17,2025-11-27,2025-10-28
2026-09-22,066570,LG전자,-0.013126910154080329,-0.006028823915561352,258,210,2025-11-27,2025-10-28
2026-09-22,066970,엘앤에프,0.01741064143862846,0.004733280643977525,148,174,2025-11-27,2025-10-28
2026-09-22,067310,하나마이크론,-0.004380379966784767,-0.028923228837536428,231,282,2025-11-27,2025-10-28
2026-09-22,068270,셀트리온,0.03485616363552259,0.025778541345605758,51,81,2025-11-27,2025-10-28
2026-09-22,069960,현대백화점,0.05982878879032911,0.05312166207198401,4,21,2025-11-27,2025-10-28
2026-09-22,071050,한국금융지주,0.030859497082074167,0.019588660609268324,69,114,2025-11-27,2025-10-28
2026-09-22,071970,HD현대마린엔진,0.024007694280200297,0.04408449153339795,107,40,2025-11-27,2025-10-28
2026-09-22,073240,금호타이어,-0.015766432452628685,-0.016563711140347923,267,249,2025-11-27,2025-10-28
2026-09-22,074600,원익QnC,0.029585639543930314,0.03197292544321618,77,59,2025-11-27,2025-10-28
2026-09-22,077970,STX엔진,0.033339898271023356,0.06441540230061565,60,11,2025-11-27,2025-10-28
2026-09-22,078600,대주전자재료,0.028236276185253355,0.0403569002161635,85,44,2025-11-27,2025-10-28
2026-09-22,078930,GS,0.012454462841592252,-0.012848609182576068,171,238,2025-11-27,2025-10-28
2026-09-22,079550,LIG디펜스앤에어로스페이스,-0.01877020091526031,0.018381162622349137,273,122,2025-11-27,2025-10-28
2026-09-22,079900,전진건설로봇,-0.02566429096115529,-0.027144633382639925,284,276,2025-11-27,2025-10-28
2026-09-22,080220,제주반도체,-0.016787738828024656,-0.012846820417654517,268,237,2025-11-27,2025-10-28
2026-09-22,081660,미스토홀딩스,0.03430792971233114,0.015230721008009476,54,133,2025-11-27,2025-10-28
2026-09-22,082740,한화엔진,-0.015110000766379222,0.0008496444675591347,265,187,2025-11-27,2025-10-28
2026-09-22,082920,비츠로셀,0.011107503963066177,0.023019077127129754,177,96,2025-11-27,2025-10-28
2026-09-22,083450,GST,0.003733905409411947,0.0015112920569755478,203,185,2025-11-27,2025-10-28
2026-09-22,083650,비에이치아이,-0.04755119482948167,-0.01370829050684894,315,241,2025-11-27,2025-10-28
2026-09-22,084370,유진테크,-0.03383850220243173,-0.025825373164939193,300,270,2025-11-27,2025-10-28
2026-09-22,085620,미래에셋생명,-0.009866531686889063,-0.00946142814513794,251,222,2025-11-27,2025-10-28
2026-09-22,086280,현대글로비스,0.018729559800591402,0.007697170921250171,140,164,2025-11-27,2025-10-28
2026-09-22,086450,동국제약,-0.02215959072556064,-0.017912175243455022,277,252,2025-11-27,2025-10-28
2026-09-22,086520,에코프로,0.03761918088792219,0.05771780022970341,44,15,2025-11-27,2025-10-28
2026-09-22,086790,하나금융지주,0.027172556530963017,0.024309316156446024,89,87,2025-11-27,2025-10-28
2026-09-22,087010,펩트론,0.01759041839258131,0.03982396379558494,147,45,2025-11-27,2025-10-28
2026-09-22,088350,한화생명,0.0034753519678945334,-0.011906354951112195,204,233,2025-11-27,2025-10-28
2026-09-22,088980,맥쿼리인프라,0.03646456549014612,0.013887223518555694,46,141,2025-11-27,2025-10-28
2026-09-22,089030,테크윙,0.01719391560564541,-0.008291960147458097,151,217,2025-11-27,2025-10-28
2026-09-22,089860,롯데렌탈,0.028511712799823473,0.021878016593635863,82,101,2025-11-27,2025-10-28
2026-09-22,089970,브이엠,0.016110892468691917,0.036664539064383474,154,52,2025-11-27,2025-10-28
2026-09-22,090360,로보스타,-0.004405268332754446,0.004166945349610488,232,176,2025-11-27,2025-10-28
2026-09-22,090430,아모레퍼시픽,0.018093571098162287,-0.0067274462116759335,145,213,2025-11-27,2025-10-28
2026-09-22,090460,비에이치,-0.018255608852724675,-0.021204372761783618,272,260,2025-11-27,2025-10-28
2026-09-22,090710,휴림로봇,0.004941746170130794,0.0037294160737666162,198,177,2025-11-27,2025-10-28
2026-09-22,093370,후성,-0.049091772672343936,-0.05048202748527164,316,318,2025-11-27,2025-10-28
2026-09-22,095340,ISC,-0.012919954576085576,0.013818735355298324,257,143,2025-11-27,2025-10-28
2026-09-22,095610,테스,-0.022310919005225863,-0.02475090916584918,278,267,2025-11-27,2025-10-28
2026-09-22,096530,씨젠,-0.002383781900066301,-0.022630134467335385,225,263,2025-11-27,2025-10-28
2026-09-22,096770,SK이노베이션,-0.01244788736923743,-0.03315932104016408,255,292,2025-11-27,2025-10-28
2026-09-22,097230,HJ중공업,0.008961526190434908,0.02618932942056825,188,77,2025-11-27,2025-10-28
2026-09-22,097950,CJ제일제당,0.04587969702720257,0.03916311820300801,20,47,2025-11-27,2025-10-28
2026-09-22,098460,고영,0.004338087851283402,0.005366992845166443,200,172,2025-11-27,2025-10-28
2026-09-22,100090,SK오션플랜트,0.02922472763194338,0.01907474472487842,78,119,2025-11-27,2025-10-28
2026-09-22,100790,미래에셋벤처투자,-0.014614966811394906,-0.02629041495978487,264,273,2025-11-27,2025-10-28
2026-09-22,100840,SNT에너지,-0.07004303635094915,-0.03964157529279447,332,299,2025-11-27,2025-10-28
2026-09-22,101490,에스앤에스텍,0.02262561815272181,0.05171079464843352,114,23,2025-11-27,2025-10-28
2026-09-22,103140,풍산,0.010919912337811115,0.02790355159751152,178,73,2025-11-27,2025-10-28
2026-09-22,103590,일진전기,-0.0473663997008389,-0.0008009613037017493,314,195,2025-11-27,2025-10-28
2026-09-22,105560,KB금융,0.03047368359806962,0.012666092936227797,72,149,2025-11-27,2025-10-28
2026-09-22,108320,LX세미콘,0.03604420366116451,0.05029817879450664,48,27,2025-11-27,2025-10-28
2026-09-22,108490,로보티즈,-0.04129876763265424,-0.04765815996301488,309,314,2025-11-27,2025-10-28
2026-09-22,111770,영원무역,0.04308364868127437,0.019884911710814312,32,112,2025-11-27,2025-10-28
2026-09-22,112610,씨에스윈드,-0.00019606606208480185,-0.00376323751529808,215,201,2025-11-27,2025-10-28
2026-09-22,115180,큐리언트,0.0015884114481504,-0.03156663953068623,207,289,2025-11-27,2025-10-28
2026-09-22,119850,지엔씨에너지,-0.11706257588899147,-0.13885341865815204,345,343,2025-11-27,2025-10-28
2026-09-22,120110,코오롱인더,0.004124598657214079,0.017901185835214096,201,126,2025-11-27,2025-10-28
2026-09-22,122640,예스티,-0.05034830173515682,-0.025830608865775782,319,271,2025-11-27,2025-10-28
2026-09-22,122870,와이지엔터테인먼트,0.04805982241004671,0.04191163082568445,14,42,2025-11-27,2025-10-28
2026-09-22,124500,아이티센글로벌,0.022735545936417776,-0.010314690650434093,112,227,2025-11-27,2025-10-28
2026-09-22,126340,비나텍,-0.12251703845188665,-0.15224889324926824,346,345,2025-11-27,2025-10-28
2026-09-22,127120,제이에스링크,-0.017637359959011053,-0.016238285974730645,271,247,2025-11-27,2025-10-28
2026-09-22,128940,한미약품,-0.009762976804189694,-0.011881509767736867,250,232,2025-11-27,2025-10-28
2026-09-22,131290,티에스이,0.0004930222316900565,-0.06355904450268822,210,325,2025-11-27,2025-10-28
2026-09-22,131970,두산테스나,-0.06152514480740496,-0.06173835424753503,327,322,2025-11-27,2025-10-28
2026-09-22,137400,피엔티,0.04669415781479984,0.10082381265238258,18,1,2025-11-27,2025-10-28
2026-09-22,138040,메리츠금융지주,0.02057403266420744,-0.008716903724858947,130,218,2025-11-27,2025-10-28
2026-09-22,138930,BNK금융지주,0.040891281014229404,0.030854430714925562,38,63,2025-11-27,2025-10-28
2026-09-22,139130,iM금융지주,0.0400941223312052,0.008877736092268875,39,162,2025-11-27,2025-10-28
2026-09-22,139480,이마트,0.060560405875850584,0.044420042850197614,3,39,2025-11-27,2025-10-28
2026-09-22,140410,메지온,0.012474380153762645,0.017389376888020922,170,127,2025-11-27,2025-10-28
2026-09-22,140860,파크시스템스,0.02841003578540599,0.0255465951406173,83,82,2025-11-27,2025-10-28
2026-09-22,141080,리가켐바이오,0.030076602282639222,0.010636009358644283,75,154,2025-11-27,2025-10-28
2026-09-22,145020,휴젤,0.045852972823341366,0.0644466489661291,22,10,2025-11-27,2025-10-28
2026-09-22,160190,하이젠알앤엠,-0.07067541888501107,-0.09445958508652236,333,336,2025-11-27,2025-10-28
2026-09-22,161390,한국타이어앤테크놀로지,0.03366077874506807,0.014181735276807536,58,138,2025-11-27,2025-10-28
2026-09-22,161580,필옵틱스,0.0005165312305727547,-0.029984081593785582,209,286,2025-11-27,2025-10-28
2026-09-22,161890,한국콜마,0.000209864998416621,-0.026439007190471535,212,274,2025-11-27,2025-10-28
2026-09-22,166090,하나머티리얼즈,0.02446353321299934,0.028937741276946427,105,70,2025-11-27,2025-10-28
2026-09-22,171090,선익시스템,0.01574935688278333,0.01927686771984551,155,117,2025-11-27,2025-10-28
2026-09-22,175330,JB금융지주,0.018577289688441953,-0.015017859921332807,143,245,2025-11-27,2025-10-28
2026-09-22,178320,서진시스템,-0.02500523925616766,-0.04769706630939926,283,315,2025-11-27,2025-10-28
2026-09-22,180640,한진칼,-0.001452449387804908,-0.018497173394204085,221,254,2025-11-27,2025-10-28
2026-09-22,181710,NHN,0.02907035534999775,0.00860098264326208,79,163,2025-11-27,2025-10-28
2026-09-22,183300,코미코,-0.0023728367960370567,-0.007889780513360341,224,215,2025-11-27,2025-10-28
2026-09-22,189300,인텔리안테크,0.03202864768008853,0.07431960854908383,63,6,2025-11-27,2025-10-28
2026-09-22,192820,코스맥스,-0.002718925543263321,-0.02313042811722879,226,264,2025-11-27,2025-10-28
2026-09-22,195870,해성디에스,-0.04048044849716708,-0.04962894447701719,307,316,2025-11-27,2025-10-28
2026-09-22,195940,HK이노엔,0.0483619706051217,0.03149130596464374,12,60,2025-11-27,2025-10-28
2026-09-22,196170,알테오젠,0.03688034522017049,0.04964061560806455,45,29,2025-11-27,2025-10-28
2026-09-22,204270,제이앤티씨,0.008573300135326187,-0.023548032223663157,189,265,2025-11-27,2025-10-28
2026-09-22,204320,HL만도,0.020141171442765844,0.02200745603670338,132,99,2025-11-27,2025-10-28
2026-09-22,207940,삼성바이오로직스,0.041592016692864636,0.03309907299759549,35,58,2025-11-27,2025-10-28
2026-09-22,213420,덕산네오룩스,0.03907243116072759,0.0787579474676295,42,5,2025-11-27,2025-10-28
2026-09-22,214150,클래시스,0.06104160273222072,0.08502212834945048,2,3,2025-11-27,2025-10-28
2026-09-22,214450,파마리서치,-0.00965899512607812,0.0004101629347478214,249,189,2025-11-27,2025-10-28
2026-09-22,218410,RFHIC,-0.011091827249581701,-0.01712278027173895,253,251,2025-11-27,2025-10-28
